qid,qtype,arm,budget,variants,fact_joint_recall,doc_joint_recall,candidate_fact_joint_recall,candidate_doc_joint_recall,all_located,n_facts,n_contained,n_fallback,rendered_tokens,duplicate_share,n_candidates,n_rendered,n_truncated,missing
mhr_q0258,inference_query,S5_noPGR,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,9,1,False
mhr_q0258,inference_query,S5_planner_rules,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,9,1,False
mhr_q0258,inference_query,S5_planner_oracle,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,9,1,False
mhr_q0258,inference_query,S5_overlay_R0,4000,,1.0,1.0,1.0,1.0,True,2,2,0,4000,0.0,100,9,1,False
mhr_q0258,inference_query,S5_overlay_R2,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,9,1,False
mhr_q0258,inference_query,S5_overlay_P0,4000,,0.0,0.0,1.0,1.0,True,2,0,0,4000,0.0,100,9,1,False
mhr_q0258,inference_query,S2_lazy,4000,,0.0,0.0,1.0,1.0,True,2,1,0,3993,0.0,155,9,0,False
mhr_q0258,inference_query,ours_cheap,8000,,0.0,0.0,1.0,1.0,True,2,1,0,8000,0.0,100,18,1,False
mhr_q0258,inference_query,S4_static,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,17,1,False
mhr_q0258,inference_query,S5_primary,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,17,1,False
mhr_q0258,inference_query,S5_noPGR,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,17,1,False
mhr_q0258,inference_query,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,17,1,False
mhr_q0258,inference_query,S5_planner_oracle,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,17,1,False
mhr_q0258,inference_query,S5_overlay_R0,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,17,1,False
mhr_q0258,inference_query,S5_overlay_R2,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,18,1,False
mhr_q0258,inference_query,S5_overlay_P0,8000,,0.0,0.0,1.0,1.0,True,2,1,0,8000,0.0,100,18,1,False
mhr_q0258,inference_query,S2_lazy,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,155,18,1,False
mhr_q1400,inference_query,ours_cheap,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q1400,inference_query,S4_static,4000,,0.0,1.0,1.0,1.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q1400,inference_query,S5_primary,4000,,1.0,1.0,1.0,1.0,True,3,3,0,4000,0.0,100,9,1,False
mhr_q1400,inference_query,S5_noPGR,4000,,1.0,1.0,1.0,1.0,True,3,3,0,4000,0.0,100,9,1,False
mhr_q1400,inference_query,S5_planner_rules,4000,,1.0,1.0,1.0,1.0,True,3,3,0,4000,0.0,100,9,1,False
mhr_q1400,inference_query,S5_planner_oracle,4000,,1.0,1.0,1.0,1.0,True,3,3,0,4000,0.0,100,9,1,False
mhr_q1400,inference_query,S5_overlay_R0,4000,,0.0,1.0,1.0,1.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q1400,inference_query,S5_overlay_R2,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q1400,inference_query,S5_overlay_P0,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q1400,inference_query,S2_lazy,4000,,0.0,1.0,1.0,1.0,True,3,2,0,4000,0.0,232,9,1,False
mhr_q1400,inference_query,ours_cheap,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,100,17,1,False
mhr_q1400,inference_query,S4_static,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,18,1,False
mhr_q1400,inference_query,S5_primary,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,17,1,False
mhr_q1400,inference_query,S5_noPGR,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,17,1,False
mhr_q1400,inference_query,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,17,1,False
mhr_q1400,inference_query,S5_planner_oracle,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,17,1,False
mhr_q1400,inference_query,S5_overlay_R0,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,18,1,False
mhr_q1400,inference_query,S5_overlay_R2,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,17,1,False
mhr_q1400,inference_query,S5_overlay_P0,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,18,1,False
mhr_q1400,inference_query,S2_lazy,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,232,18,1,False
mhr_q0704,inference_query,ours_cheap,4000,,0.0,0.0,1.0,1.0,True,4,1,0,4000,0.0,100,9,1,False
mhr_q0704,inference_query,S4_static,4000,,0.0,0.0,1.0,1.0,True,4,1,0,4000,0.0,100,9,1,False
mhr_q0704,inference_query,S5_primary,4000,,0.0,0.0,1.0,1.0,True,4,1,0,4000,0.0,100,9,1,False
mhr_q0704,inference_query,S5_noPGR,4000,,0.0,0.0,1.0,1.0,True,4,1,0,4000,0.0,100,9,1,False
mhr_q0704,inference_query,S5_planner_rules,4000,,0.0,0.0,1.0,1.0,True,4,1,0,4000,0.0,100,9,1,False
mhr_q0704,inference_query,S5_planner_oracle,4000,,0.0,0.0,1.0,1.0,True,4,1,0,4000,0.0,100,9,1,False
mhr_q0704,inference_query,S5_overlay_R0,4000,,0.0,0.0,1.0,1.0,True,4,1,0,4000,0.0,100,9,1,False
mhr_q0704,inference_query,S5_overlay_R2,4000,,0.0,0.0,1.0,1.0,True,4,1,0,4000,0.0,100,9,1,False
mhr_q0704,inference_query,S5_overlay_P0,4000,,0.0,0.0,1.0,1.0,True,4,1,0,4000,0.0,100,9,1,False
mhr_q0704,inference_query,S2_lazy,4000,,0.0,0.0,1.0,1.0,True,4,2,0,4000,0.0,216,10,1,False
mhr_q0704,inference_query,ours_cheap,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,100,18,1,False
mhr_q0704,inference_query,S4_static,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,100,18,1,False
mhr_q0704,inference_query,S5_primary,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,100,18,1,False
mhr_q0704,inference_query,S5_noPGR,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,100,18,1,False
mhr_q0704,inference_query,S5_planner_rules,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,100,18,1,False
mhr_q0704,inference_query,S5_planner_oracle,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,100,18,1,False
mhr_q0704,inference_query,S5_overlay_R0,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,100,18,1,False
mhr_q0704,inference_query,S5_overlay_R2,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,100,18,1,False
mhr_q0704,inference_query,S5_overlay_P0,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,100,19,1,False
mhr_q0704,inference_query,S2_lazy,8000,,0.0,0.0,1.0,1.0,True,4,3,0,8000,0.0,216,18,1,False
mhr_q2475,inference_query,ours_cheap,4000,,0.0,0.0,1.0,1.0,True,4,0,0,4000,0.0,100,10,1,False
mhr_q2475,inference_query,S4_static,4000,,0.0,0.0,1.0,1.0,True,4,1,0,4000,0.0,100,9,1,False
mhr_q2475,inference_query,S5_primary,4000,,0.0,0.0,1.0,1.0,True,4,1,0,4000,0.0,100,9,1,False
mhr_q2475,inference_query,S5_noPGR,4000,,0.0,0.0,1.0,1.0,True,4,1,0,4000,0.0,100,9,1,False
mhr_q2475,inference_query,S5_planner_rules,4000,,0.0,0.0,1.0,1.0,True,4,1,0,4000,0.0,100,9,1,False
mhr_q2475,inference_query,S5_planner_oracle,4000,,0.0,0.0,1.0,1.0,True,4,1,0,4000,0.0,100,9,1,False
mhr_q2475,inference_query,S5_overlay_R0,4000,,0.0,0.0,1.0,1.0,True,4,1,0,4000,0.0,100,9,1,False
mhr_q2475,inference_query,S5_overlay_R2,4000,,0.0,0.0,0.0,0.0,True,4,1,0,4000,0.0,100,10,1,False
mhr_q2475,inference_query,S5_overlay_P0,4000,,0.0,0.0,0.0,0.0,True,4,2,0,4000,0.0,100,9,1,False
mhr_q2475,inference_query,S2_lazy,4000,,0.0,0.0,1.0,1.0,True,4,1,0,4000,0.0,196,9,1,False
mhr_q2475,inference_query,ours_cheap,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,100,19,1,False
mhr_q2475,inference_query,S4_static,8000,,0.0,0.0,1.0,1.0,True,4,1,0,8000,0.0,100,19,1,False
mhr_q2475,inference_query,S5_primary,8000,,0.0,0.0,1.0,1.0,True,4,1,0,8000,0.0,100,19,1,False
mhr_q2475,inference_query,S5_noPGR,8000,,0.0,0.0,1.0,1.0,True,4,1,0,8000,0.0,100,19,1,False
mhr_q2475,inference_query,S5_planner_rules,8000,,0.0,0.0,1.0,1.0,True,4,1,0,8000,0.0,100,19,1,False
mhr_q2475,inference_query,S5_planner_oracle,8000,,0.0,0.0,1.0,1.0,True,4,1,0,8000,0.0,100,19,1,False
mhr_q2475,inference_query,S5_overlay_R0,8000,,0.0,0.0,1.0,1.0,True,4,1,0,8000,0.0,100,19,1,False
mhr_q2475,inference_query,S5_overlay_R2,8000,,0.0,0.0,0.0,0.0,True,4,2,0,7984,0.0,100,18,0,False
mhr_q2475,inference_query,S5_overlay_P0,8000,,0.0,0.0,0.0,0.0,True,4,2,0,8000,0.0,100,19,1,False
mhr_q2475,inference_query,S2_lazy,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,196,19,1,False
mhr_q2382,temporal_query,ours_cheap,4000,,1.0,1.0,1.0,1.0,True,2,2,0,4000,0.0,100,10,1,False
mhr_q2382,temporal_query,S4_static,4000,,1.0,1.0,1.0,1.0,True,2,2,0,4000,0.0,100,9,1,False
mhr_q2382,temporal_query,S5_primary,4000,,1.0,1.0,1.0,1.0,True,2,2,0,4000,0.0,100,10,1,False
mhr_q2382,temporal_query,S5_noPGR,4000,,1.0,1.0,1.0,1.0,True,2,2,0,4000,0.0,100,10,1,False
mhr_q2382,temporal_query,S5_planner_rules,4000,,1.0,1.0,1.0,1.0,True,2,2,0,4000,0.0,100,10,1,False
mhr_q2382,temporal_query,S5_planner_oracle,4000,,1.0,1.0,1.0,1.0,True,2,2,0,4000,0.0,100,10,1,False
mhr_q2382,temporal_query,S5_overlay_R0,4000,,1.0,1.0,1.0,1.0,True,2,2,0,4000,0.0,100,9,1,False
mhr_q2382,temporal_query,S5_overlay_R2,4000,,1.0,1.0,1.0,1.0,True,2,2,0,4000,0.0,100,10,1,False
mhr_q2382,temporal_query,S5_overlay_P0,4000,,1.0,1.0,1.0,1.0,True,2,2,0,4000,0.0,100,9,1,False
mhr_q2382,temporal_query,S2_lazy,4000,,1.0,1.0,1.0,1.0,True,2,2,0,4000,0.0,283,9,1,False
mhr_q2382,temporal_query,ours_cheap,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,19,1,False
mhr_q2382,temporal_query,S4_static,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,18,1,False
mhr_q2382,temporal_query,S5_primary,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,18,1,False
mhr_q2382,temporal_query,S5_noPGR,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,18,1,False
mhr_q2382,temporal_query,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,19,1,False
mhr_q2382,temporal_query,S5_planner_oracle,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,19,1,False
mhr_q2382,temporal_query,S5_overlay_R0,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,18,1,False
mhr_q2382,temporal_query,S5_overlay_R2,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,19,1,False
mhr_q2382,temporal_query,S5_overlay_P0,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,18,1,False
mhr_q2382,temporal_query,S2_lazy,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,283,18,1,False
mhr_q2185,comparison_query,ours_cheap,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,10,1,False
mhr_q2185,comparison_query,S4_static,4000,,0.0,0.0,1.0,1.0,True,3,1,0,4000,0.0,100,10,1,False
mhr_q2185,comparison_query,S5_primary,4000,,0.0,0.0,1.0,1.0,True,3,1,0,4000,0.0,100,9,1,False
mhr_q2185,comparison_query,S5_noPGR,4000,,0.0,0.0,1.0,1.0,True,3,1,0,4000,0.0,100,9,1,False
mhr_q2185,comparison_query,S5_planner_rules,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,10,1,False
mhr_q2185,comparison_query,S5_planner_oracle,4000,,0.0,0.0,1.0,1.0,True,3,1,0,4000,0.0,100,9,1,False
mhr_q2185,comparison_query,S5_overlay_R0,4000,,0.0,0.0,1.0,1.0,True,3,1,0,4000,0.0,100,10,1,False
mhr_q2185,comparison_query,S5_overlay_R2,4000,,0.0,0.0,1.0,1.0,True,3,1,0,4000,0.0,100,10,1,False
mhr_q2185,comparison_query,S5_overlay_P0,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,10,1,False
mhr_q2185,comparison_query,S2_lazy,4000,,0.0,0.0,1.0,1.0,True,3,1,0,4000,0.0,210,10,1,False
mhr_q2185,comparison_query,ours_cheap,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,19,1,False
mhr_q2185,comparison_query,S4_static,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,100,19,1,False
mhr_q2185,comparison_query,S5_primary,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,100,19,1,False
mhr_q2185,comparison_query,S5_noPGR,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,100,19,1,False
mhr_q2185,comparison_query,S5_planner_rules,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,100,19,1,False
mhr_q2185,comparison_query,S5_planner_oracle,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,100,19,1,False
mhr_q2185,comparison_query,S5_overlay_R0,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,19,1,False
mhr_q2185,comparison_query,S5_overlay_R2,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,100,19,1,False
mhr_q2185,comparison_query,S5_overlay_P0,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,100,19,1,False
mhr_q2185,comparison_query,S2_lazy,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,210,19,1,False
mhr_q0084,temporal_query,ours_cheap,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,10,1,False
mhr_q0084,temporal_query,S4_static,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,9,0,False
mhr_q0084,temporal_query,S5_primary,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,9,1,False
mhr_q0084,temporal_query,S5_noPGR,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,9,1,False
mhr_q0084,temporal_query,S5_planner_rules,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,10,1,False
mhr_q0084,temporal_query,S5_planner_oracle,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,9,1,False
mhr_q0084,temporal_query,S5_overlay_R0,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,9,0,False
mhr_q0084,temporal_query,S5_overlay_R2,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,9,1,False
mhr_q0084,temporal_query,S5_overlay_P0,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,9,1,False
mhr_q0084,temporal_query,S2_lazy,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,221,9,0,False
mhr_q0084,temporal_query,ours_cheap,8000,,0.0,0.0,1.0,1.0,True,2,1,0,8000,0.0,100,18,1,False
mhr_q0084,temporal_query,S4_static,8000,,0.0,0.0,1.0,1.0,True,2,1,0,8000,0.0,100,19,1,False
mhr_q0084,temporal_query,S5_primary,8000,,0.0,0.0,1.0,1.0,True,2,1,0,8000,0.0,100,19,1,False
mhr_q0084,temporal_query,S5_noPGR,8000,,0.0,0.0,1.0,1.0,True,2,1,0,8000,0.0,100,19,1,False
mhr_q0084,temporal_query,S5_planner_rules,8000,,0.0,0.0,1.0,1.0,True,2,1,0,8000,0.0,100,19,1,False
mhr_q0084,temporal_query,S5_planner_oracle,8000,,0.0,0.0,1.0,1.0,True,2,1,0,8000,0.0,100,19,1,False
mhr_q0084,temporal_query,S5_overlay_R0,8000,,0.0,0.0,1.0,1.0,True,2,1,0,8000,0.0,100,19,1,False
mhr_q0084,temporal_query,S5_overlay_R2,8000,,0.0,0.0,1.0,1.0,True,2,1,0,8000,0.0,100,18,1,False
mhr_q0084,temporal_query,S5_overlay_P0,8000,,0.0,0.0,1.0,1.0,True,2,1,0,8000,0.0,100,19,1,False
mhr_q0084,temporal_query,S2_lazy,8000,,0.0,0.0,1.0,1.0,True,2,1,0,8000,0.0,221,19,1,False
mhr_q0811,comparison_query,ours_cheap,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,9,1,False
mhr_q0811,comparison_query,S4_static,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,9,1,False
mhr_q0811,comparison_query,S5_primary,4000,,0.0,0.0,1.0,1.0,True,2,0,0,4000,0.0,100,9,1,False
mhr_q0811,comparison_query,S5_noPGR,4000,,0.0,0.0,1.0,1.0,True,2,0,0,4000,0.0,100,9,1,False
mhr_q0811,comparison_query,S5_planner_rules,4000,,0.0,0.0,1.0,1.0,True,2,0,0,4000,0.0,100,9,1,False
mhr_q0811,comparison_query,S5_planner_oracle,4000,,0.0,0.0,1.0,1.0,True,2,0,0,4000,0.0,100,9,1,False
mhr_q0811,comparison_query,S5_overlay_R0,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,9,1,False
mhr_q0811,comparison_query,S5_overlay_R2,4000,,0.0,0.0,1.0,1.0,True,2,0,0,4000,0.0,100,9,1,False
mhr_q0811,comparison_query,S5_overlay_P0,4000,,0.0,0.0,1.0,1.0,True,2,0,0,4000,0.0,100,9,1,False
mhr_q0811,comparison_query,S2_lazy,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,219,9,1,False
mhr_q0811,comparison_query,ours_cheap,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,18,1,False
mhr_q0811,comparison_query,S4_static,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,18,1,False
mhr_q0811,comparison_query,S5_primary,8000,,0.0,0.0,1.0,1.0,True,2,0,0,8000,0.0,100,18,1,False
mhr_q0811,comparison_query,S5_noPGR,8000,,0.0,0.0,1.0,1.0,True,2,0,0,8000,0.0,100,18,1,False
mhr_q0811,comparison_query,S5_planner_rules,8000,,0.0,0.0,1.0,1.0,True,2,0,0,8000,0.0,100,18,1,False
mhr_q0811,comparison_query,S5_planner_oracle,8000,,0.0,0.0,1.0,1.0,True,2,0,0,8000,0.0,100,18,1,False
mhr_q0811,comparison_query,S5_overlay_R0,8000,,0.0,0.0,1.0,1.0,True,2,1,0,8000,0.0,100,18,1,False
mhr_q0811,comparison_query,S5_overlay_R2,8000,,0.0,0.0,1.0,1.0,True,2,0,0,8000,0.0,100,18,1,False
mhr_q0811,comparison_query,S5_overlay_P0,8000,,0.0,0.0,1.0,1.0,True,2,0,0,8000,0.0,100,18,1,False
mhr_q0811,comparison_query,S2_lazy,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,219,18,1,False
mhr_q0019,comparison_query,ours_cheap,4000,,0.0,0.0,0.0,0.0,True,2,1,0,4000,0.0,100,11,1,False
mhr_q0019,comparison_query,S4_static,4000,,0.0,0.0,0.0,0.0,True,2,1,0,4000,0.0,100,13,1,False
mhr_q0019,comparison_query,S5_primary,4000,,0.0,0.0,0.0,0.0,True,2,1,0,4000,0.0,100,12,1,False
mhr_q0019,comparison_query,S5_noPGR,4000,,0.0,0.0,0.0,0.0,True,2,1,0,4000,0.0,100,12,1,False
mhr_q0019,comparison_query,S5_planner_rules,4000,,0.0,0.0,0.0,0.0,True,2,1,0,4000,0.0,100,11,1,False
mhr_q0019,comparison_query,S5_planner_oracle,4000,,0.0,0.0,0.0,0.0,True,2,1,0,4000,0.0,100,12,1,False
mhr_q0019,comparison_query,S5_overlay_R0,4000,,0.0,0.0,0.0,0.0,True,2,1,0,4000,0.0,100,14,1,False
mhr_q0019,comparison_query,S5_overlay_R2,4000,,0.0,0.0,0.0,0.0,True,2,0,0,4000,0.0,100,11,1,False
mhr_q0019,comparison_query,S5_overlay_P0,4000,,0.0,0.0,0.0,0.0,True,2,1,0,4000,0.0,100,9,1,False
mhr_q0019,comparison_query,S2_lazy,4000,,0.0,0.0,0.0,0.0,True,2,1,0,4000,0.0,283,13,1,False
mhr_q0019,comparison_query,ours_cheap,8000,,0.0,0.0,0.0,0.0,True,2,1,0,8000,0.0,100,20,1,False
mhr_q0019,comparison_query,S4_static,8000,,0.0,0.0,0.0,0.0,True,2,1,0,8000,0.0,100,24,1,False
mhr_q0019,comparison_query,S5_primary,8000,,0.0,0.0,0.0,0.0,True,2,1,0,8000,0.0,100,25,1,False
mhr_q0019,comparison_query,S5_noPGR,8000,,0.0,0.0,0.0,0.0,True,2,1,0,8000,0.0,100,25,1,False
mhr_q0019,comparison_query,S5_planner_rules,8000,,0.0,0.0,0.0,0.0,True,2,1,0,8000,0.0,100,19,1,False
mhr_q0019,comparison_query,S5_planner_oracle,8000,,0.0,0.0,0.0,0.0,True,2,1,0,8000,0.0,100,25,1,False
mhr_q0019,comparison_query,S5_overlay_R0,8000,,0.0,0.0,0.0,0.0,True,2,1,0,8000,0.0,100,24,1,False
mhr_q0019,comparison_query,S5_overlay_R2,8000,,0.0,0.0,0.0,0.0,True,2,1,0,8000,0.0,100,20,1,False
mhr_q0019,comparison_query,S5_overlay_P0,8000,,0.0,0.0,0.0,0.0,True,2,1,0,8000,0.0,100,21,1,False
mhr_q0019,comparison_query,S2_lazy,8000,,0.0,0.0,0.0,0.0,True,2,1,0,8000,0.0,283,24,1,False
mhr_q1089,temporal_query,ours_cheap,4000,,0.0,0.0,1.0,1.0,True,3,1,0,4000,0.0,100,10,1,False
mhr_q1089,temporal_query,S4_static,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q1089,temporal_query,S5_primary,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q1089,temporal_query,S5_noPGR,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q1089,temporal_query,S5_planner_rules,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,10,1,False
mhr_q1089,temporal_query,S5_planner_oracle,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q1089,temporal_query,S5_overlay_R0,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q1089,temporal_query,S5_overlay_R2,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q1089,temporal_query,S5_overlay_P0,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q1089,temporal_query,S2_lazy,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,188,9,1,False
mhr_q1089,temporal_query,ours_cheap,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,19,1,False
mhr_q1089,temporal_query,S4_static,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,100,18,1,False
mhr_q1089,temporal_query,S5_primary,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,100,19,1,False
mhr_q1089,temporal_query,S5_noPGR,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,100,19,1,False
mhr_q1089,temporal_query,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,19,1,False
mhr_q1089,temporal_query,S5_planner_oracle,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,100,18,1,False
mhr_q1089,temporal_query,S5_overlay_R0,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,100,18,1,False
mhr_q1089,temporal_query,S5_overlay_R2,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,100,19,1,False
mhr_q1089,temporal_query,S5_overlay_P0,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,100,19,1,False
mhr_q1089,temporal_query,S2_lazy,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,188,18,1,False
mhr_q1961,inference_query,ours_cheap,4000,,0.0,0.0,1.0,1.0,True,4,0,0,4000,0.0,100,10,1,False
mhr_q1961,inference_query,S4_static,4000,,0.0,0.0,1.0,1.0,True,4,1,0,4000,0.0,100,10,1,False
mhr_q1961,inference_query,S5_primary,4000,,0.0,0.0,1.0,1.0,True,4,1,0,4000,0.0,100,10,1,False
mhr_q1961,inference_query,S5_noPGR,4000,,0.0,0.0,1.0,1.0,True,4,1,0,4000,0.0,100,10,1,False
mhr_q1961,inference_query,S5_planner_rules,4000,,0.0,0.0,1.0,1.0,True,4,1,0,4000,0.0,100,10,1,False
mhr_q1961,inference_query,S5_planner_oracle,4000,,0.0,0.0,1.0,1.0,True,4,1,0,4000,0.0,100,10,1,False
mhr_q1961,inference_query,S5_overlay_R0,4000,,0.0,0.0,1.0,1.0,True,4,1,0,4000,0.0,100,10,1,False
mhr_q1961,inference_query,S5_overlay_R2,4000,,0.0,0.0,1.0,1.0,True,4,1,0,4000,0.0,100,10,1,False
mhr_q1961,inference_query,S5_overlay_P0,4000,,0.0,0.0,1.0,1.0,True,4,1,0,4000,0.0,100,9,1,False
mhr_q1961,inference_query,S2_lazy,4000,,0.0,0.0,1.0,1.0,True,4,0,0,4000,0.0,182,9,1,False
mhr_q1961,inference_query,ours_cheap,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,100,19,1,False
mhr_q1961,inference_query,S4_static,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,100,18,1,False
mhr_q1961,inference_query,S5_primary,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,100,19,1,False
mhr_q1961,inference_query,S5_noPGR,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,100,19,1,False
mhr_q1961,inference_query,S5_planner_rules,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,100,19,1,False
mhr_q1961,inference_query,S5_planner_oracle,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,100,19,1,False
mhr_q1961,inference_query,S5_overlay_R0,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,100,18,1,False
