item_index,label,gate_score,passed
5810,0,-0.472546,1
996,1,0.058119,1
4442,0,-2.781499,0
7228,0,-0.422897,1
6495,0,-0.51258,1
2173,1,3.453372,1
252,1,-0.60942,1
7052,0,-3.332293,0
2461,1,-1.162735,1
4688,0,-0.711859,1
1319,1,2.928377,1
4132,0,-3.170623,0
5879,0,-1.970643,0
909,1,0.468723,1
146,1,1.491219,1
7266,0,1.193461,1
5669,0,-1.194762,1
1381,1,3.268831,1
7252,0,-0.535992,1
7581,0,-1.837826,0
6594,0,-1.205936,1
6425,0,-1.731357,0
2464,1,-1.320666,0
4258,0,-1.665651,0
6807,0,-0.639724,1
7373,0,-1.336369,0
2704,1,2.468009,1
5356,0,-3.177412,0
3946,1,0.46665,1
970,1,-0.922812,1
4861,0,-1.825933,0
3567,1,-1.118236,1
313,1,3.317269,1
3671,1,1.676097,1
5139,0,-0.759556,1
3620,1,1.041779,1
67,1,0.279854,1
7796,0,-1.939649,0
4233,0,-2.25346,0
6094,0,-3.225955,0
6451,0,-1.292841,0
11,1,0.657173,1
675,1,1.311836,1
7247,0,-1.431555,0
999,1,0.275768,1
3456,1,0.200532,1
3623,1,1.869395,1
535,1,0.032572,1
4943,0,-0.966419,1
903,1,1.615683,1
4792,0,-2.315964,0
5754,0,-0.700412,1
5940,0,-1.940948,0
7324,0,-2.037154,0
3984,1,1.473827,1
1254,1,3.336602,1
2055,1,2.018091,1
1091,1,0.688392,1
5312,0,0.217896,1
3956,1,-0.815028,1
2894,1,1.486065,1
4666,0,-1.947637,0
2760,1,1.721535,1
4594,0,-0.894732,1
3150,1,2.175913,1
3689,1,0.217441,1
1459,1,0.334562,1
1535,1,0.94952,1
3259,1,1.117148,1
2119,1,2.859103,1
781,1,2.143709,1
7555,0,-2.694835,0
4005,0,-1.087446,1
2501,1,2.741005,1
6938,0,-1.360542,0
3638,1,1.225588,1
5366,0,0.328584,1
3459,1,3.277411,1
6928,0,-2.753569,0
1233,1,2.234217,1
4922,0,-1.081767,1
3440,1,2.730551,1
3989,1,1.757441,1
688,1,0.210111,1
7849,0,-1.3563,0
1322,1,0.456399,1
4218,0,-0.826059,1
5034,0,-0.903648,1
4642,0,-1.143827,1
1867,1,2.346514,1
1926,1,-1.14644,1
1975,1,-0.147474,1
669,1,0.759181,1
2302,1,3.432503,1
5819,0,-2.11284,0
7904,0,-0.586072,1
2490,1,1.66681,1
1446,1,2.575971,1
2066,1,2.593608,1
565,1,0.63021,1
5507,0,-2.626148,0
5565,0,-0.747449,1
400,1,0.386034,1
7330,0,-0.760454,1
3368,1,0.846203,1
2863,1,2.322373,1
4402,0,-1.613652,0
4336,0,-2.218552,0
6317,0,-1.057612,1
495,1,1.099279,1
387,1,1.082017,1
1155,1,3.102189,1
3120,1,-0.864291,1
3298,1,3.077563,1
5496,0,-1.296221,0
261,1,0.902124,1
1312,1,1.299163,1
6189,0,-0.181394,1
5689,0,-3.299596,0
4558,0,-1.280897,0
5457,0,-3.462501,0
1302,1,2.570795,1
2582,1,2.270735,1
4579,0,-2.401407,0
2873,1,0.120272,1
5633,0,0.54068,1
1209,1,3.442591,1
959,1,1.82604,1
1052,1,0.852876,1
4581,0,0.767646,1
7773,0,-1.616652,0
1260,1,0.957053,1
7639,0,-2.506088,0
2198,1,4.111126,1
4605,0,-2.733877,0
5295,0,-3.635466,0
1034,1,0.938557,1
35,1,2.015666,1
1031,1,2.914563,1
1398,1,1.544229,1
2765,1,2.147483,1
6897,0,-0.307079,1
6577,0,-0.333243,1
4065,0,-3.391368,0
4343,0,-1.117107,1
4580,0,-1.05303,1
41,1,-1.30273,0
5533,0,-1.675127,0
449,1,0.529382,1
7245,0,-2.347777,0
570,1,1.757259,1
2275,1,4.216381,1
3597,1,1.412026,1
965,1,1.29802,1
5732,0,0.10152,1
1494,1,1.277553,1
5449,0,-2.829285,0
2644,1,3.487946,1
3958,1,1.495204,1
5713,0,-1.471259,0
1773,1,1.673935,1
689,1,-1.40635,0
1367,1,2.574719,1
5552,0,-1.307982,0
7561,0,-4.009488,0
2841,1,2.431396,1
249,1,2.681329,1
7656,0,-3.341958,0
4187,0,-1.702887,0
4570,0,-2.881431,0
6988,0,-0.836786,1
2323,1,3.117221,1
3503,1,3.392689,1
3831,1,1.162109,1
6392,0,-0.458586,1
3706,1,3.096834,1
5785,0,-3.072248,0
4609,0,-2.188804,0
1802,1,1.18945,1
3104,1,2.365905,1
4354,0,-2.899919,0
2075,1,1.690095,1
7706,0,-2.650473,0
4800,0,-1.693893,0
4705,0,-0.810097,1
116,1,1.181521,1
1786,1,1.52466,1
4928,0,-0.433671,1
4180,0,-1.018179,1
2859,1,1.296737,1
2067,1,5.088549,1
7222,0,-1.78478,0
5185,0,1.307691,1
3981,1,1.030671,1
6836,0,0.470346,1
3660,1,2.729794,1
4195,0,-2.473916,0
4412,0,-2.737082,0
76,1,3.077375,1
4008,0,-1.950797,0
4835,0,-1.876143,0
4044,0,-0.980113,1
7411,0,-2.517411,0
2360,1,3.733514,1
365,1,1.339568,1
4913,0,-1.70381,0
592,1,1.889254,1
403,1,-2.275766,0
5569,0,-0.917661,1
1007,1,4.987882,1
2890,1,2.506908,1
7116,0,-3.443133,0
4956,0,-2.149419,0
1458,1,4.821038,1
1286,1,2.97284,1
566,1,4.14499,1
2228,1,2.347287,1
2023,1,4.210927,1
6232,0,-0.907766,1
3429,1,0.220067,1
3260,1,4.392225,1
7349,0,-2.128663,0
4434,0,-1.786157,0
7862,0,-0.824069,1
3585,1,1.432968,1
6658,0,1.199618,1
2382,1,-0.717619,1
1374,1,0.312327,1
7951,0,-2.117161,0
1991,1,1.746685,1
1113,1,3.350807,1
4494,0,-1.472245,0
5996,0,-2.571764,0
4869,0,-2.698414,0
5750,0,-1.942235,0
7079,0,-1.128112,1
3080,1,2.161189,1
7263,0,-1.63304,0
6075,0,-1.436469,0
7526,0,-2.886118,0
788,1,1.938942,1
4908,0,-1.600193,0
3649,1,1.56351,1
459,1,2.143607,1
3348,1,1.247418,1
2717,1,-0.317006,1
356,1,2.439698,1
3487,1,1.144241,1
1572,1,3.33949,1
7551,0,-1.16108,1
2361,1,2.465181,1
6489,0,-1.557355,0
2562,1,3.237773,1
7133,0,-3.437583,0
553,1,2.085414,1
4262,0,-1.363549,0
2034,1,2.825181,1
3285,1,1.802818,1
5864,0,-2.690286,0
5556,0,-2.04288,0
4665,0,-1.774427,0
6440,0,-1.361036,0
5735,0,-0.151574,1
5264,0,-3.318523,0
4612,0,-0.270672,1
5015,0,-2.153658,0
1244,1,2.739649,1
2940,1,3.535112,1
3430,1,1.806978,1
2453,1,1.688506,1
1339,1,1.119816,1
2797,1,-2.341879,0
5550,0,-2.294201,0
280,1,3.979755,1
2138,1,3.577328,1
1140,1,4.23073,1
5573,0,-0.823045,1
3210,1,3.74771,1
738,1,3.303087,1
5090,0,-1.135409,1
3702,1,1.156634,1
7548,0,-3.037521,0
3691,1,1.194485,1
390,1,3.887272,1
615,1,2.992028,1
5582,0,-1.469784,0
4865,0,-3.436034,0
3389,1,1.275552,1
3351,1,-0.948451,1
2436,1,-1.642557,0
7501,0,-1.103049,1
5653,0,-0.211245,1
3977,1,2.09857,1
6289,0,-1.708197,0
5852,0,-0.403364,1
621,1,-0.144318,1
6855,0,-3.116353,0
4725,0,-2.90337,0
2491,1,1.053285,1
4606,0,-0.844616,1
6864,0,-2.898238,0
4435,0,-2.551003,0
578,1,3.601591,1
5350,0,-1.56248,0
765,1,-1.303213,0
30,1,2.530785,1
4287,0,-1.455456,0
6650,0,-2.209056,0
5199,0,-1.935222,0
3421,1,0.283141,1
5608,0,-0.279122,1
4123,0,-0.180422,1
3692,1,2.617423,1
2802,1,3.512974,1
160,1,2.864661,1
4030,0,-2.877992,0
4035,0,-1.060074,1
6010,0,-1.369895,0
2397,1,0.727567,1
7946,0,-1.694021,0
3796,1,-1.577777,0
5153,0,-2.560364,0
6793,0,0.175996,1
2853,1,2.182389,1
4024,0,0.787682,1
1875,1,2.899691,1
5106,0,-0.980221,1
1248,1,1.454824,1
453,1,2.489152,1
4166,0,-2.406158,0
3519,1,1.40442,1
4361,0,-0.967729,1
3641,1,0.999955,1
5857,0,-1.832691,0
3358,1,2.486916,1
4799,0,-0.910842,1
954,1,0.921404,1
2350,1,2.441006,1
2425,1,1.542977,1
593,1,3.514336,1
2460,1,1.686005,1
4153,0,-2.081821,0
1402,1,2.893874,1
174,1,0.432038,1
5646,0,-0.844296,1
6264,0,-2.630971,0
2869,1,2.51853,1
6355,0,-2.087812,0
150,1,2.241101,1
2741,1,1.987678,1
2540,1,1.960045,1
94,1,2.49223,1
6630,0,-1.3072,0
1224,1,2.331939,1
6978,0,0.045323,1
7137,0,-1.146888,1
2754,1,1.775976,1
756,1,2.713702,1
6981,0,-1.081571,1
1589,1,-0.230296,1
7418,0,-2.374473,0
3325,1,1.342113,1
4534,0,-3.15907,0
4592,0,-2.332545,0
6499,0,-2.999691,0
3803,1,1.886768,1
2647,1,0.54985,1
1232,1,4.184571,1
7069,0,-1.027224,1
1798,1,2.191415,1
7264,0,0.452631,1
1759,1,2.132463,1
3156,1,0.005164,1
691,1,3.101019,1
2037,1,3.708828,1
7623,0,-2.321436,0
1907,1,2.353804,1
6852,0,-2.191254,0
1203,1,3.084582,1
2467,1,-0.02792,1
5661,0,0.345679,1
129,1,2.515803,1
3506,1,2.96956,1
7353,0,-2.188362,0
855,1,1.276239,1
4773,0,0.229994,1
3650,1,-0.029836,1
1036,1,0.518137,1
703,1,0.587892,1
5946,0,-1.595004,0
4259,0,-3.499947,0
6397,0,-1.750072,0
2475,1,0.683022,1
5058,0,-1.250184,0
93,1,3.559906,1
7987,0,-1.173214,1
5683,0,-0.883267,1
7719,0,-2.090052,0
3128,1,2.346624,1
1542,1,2.386861,1
609,1,1.878053,1
1831,1,1.144576,1
668,1,0.910388,1
4467,0,-4.173951,0
2496,1,1.755243,1
493,1,1.314599,1
938,1,1.08756,1
337,1,1.351331,1
7819,0,-0.38517,1
115,1,4.226709,1
4944,0,-0.531221,1
7596,0,-2.732176,0
70,1,2.840063,1
6716,0,-2.153638,0
4966,0,-1.049208,1
5692,0,-1.328921,0
6134,0,-2.704926,0
2299,1,2.964327,1
5165,0,-1.599891,0
3415,1,1.406136,1
1552,1,0.530356,1
6965,0,-0.974943,1
5675,0,-0.447413,1
4578,0,-0.907066,1
3774,1,0.440241,1
7600,0,-0.855091,1
7957,0,-0.568742,1
4302,0,-1.454311,0
7604,0,-2.709268,0
7933,0,3.935931,1
3860,1,0.400079,1
4858,0,-0.894184,1
2696,1,-1.397342,0
3840,1,2.048723,1
3985,1,1.25517,1
6207,0,-0.158028,1
7703,0,-3.7744,0
6877,0,-0.837052,1
3871,1,2.533626,1
1377,1,2.471364,1
7140,0,-0.383316,1
7323,0,-3.344978,0
3582,1,1.756269,1
7409,0,0.424849,1
685,1,2.305865,1
5475,0,1.293764,1
2583,1,-0.161329,1
6428,0,-0.266662,1
6782,0,-2.984521,0
1190,1,2.048732,1
6004,0,-2.4536,0
5564,0,-1.902799,0
7084,0,-2.319456,0
6999,0,-1.11343,1
360,1,3.090502,1
3433,1,2.667943,1
2327,1,1.750499,1
4608,0,-2.966858,0
3136,1,2.663795,1
3402,1,0.730829,1
4172,0,-2.07118,0
4093,0,-1.161811,1
10,1,2.488002,1
2832,1,2.231927,1
7815,0,-2.971341,0
3353,1,1.990574,1
2058,1,4.95847,1
4981,0,-2.212435,0
385,1,3.815509,1
1253,1,1.616372,1
6449,0,-0.851671,1
2539,1,1.700109,1
5412,0,-0.588442,1
7090,0,-0.546335,1
3081,1,1.849712,1
5717,0,-3.216292,0
6589,0,-2.52474,0
3713,1,0.714777,1
6828,0,-0.998374,1
259,1,4.078347,1
1608,1,3.451406,1
4543,0,-1.820262,0
6453,0,2.781485,1
4127,0,0.430374,1
7625,0,-1.258349,0
7583,0,-1.739822,0
5405,0,-1.773128,0
6201,0,1.504176,1
3297,1,-0.453444,1
5530,0,-1.025051,1
6797,0,-2.314202,0
1526,1,2.925593,1
1742,1,3.071379,1
6177,0,-3.05799,0
5287,0,-1.343215,0
6534,0,-2.259989,0
2054,1,1.536707,1
5670,0,-1.348704,0
4938,0,-1.974373,0
1221,1,4.174264,1
7856,0,0.151094,1
1602,1,1.887664,1
2724,1,1.826167,1
7733,0,-2.248105,0
7840,0,-2.805739,0
5805,0,-0.784002,1
7547,0,0.724633,1
5141,0,1.057707,1
2370,1,1.625169,1
4068,0,-2.595743,0
4350,0,-1.403496,0
1606,1,3.841823,1
6135,0,0.610037,1
7766,0,-3.19149,0
2498,1,1.997468,1
5532,0,-0.440273,1
5223,0,-0.895859,1
4904,0,-1.614248,0
6791,0,-0.456235,1
2020,1,0.777821,1
3578,1,0.345345,1
2639,1,2.473717,1
3565,1,1.869929,1
91,1,-1.284165,0
6026,0,-2.928102,0
3277,1,2.812722,1
6046,0,-2.964721,0
761,1,0.840095,1
4091,0,-3.003721,0
5047,0,0.219126,1
1732,1,2.070675,1
3188,1,4.867092,1
7538,0,-1.327701,0
2629,1,1.045209,1
2406,1,-2.488277,0
1956,1,2.762219,1
5842,0,-1.314562,0
1748,1,4.49799,1
7908,0,-0.719034,1
851,1,1.988313,1
3029,1,2.699992,1
4305,0,-2.662877,0
1355,1,0.552151,1
1373,1,1.249067,1
4521,0,-1.22512,1
147,1,0.793645,1
4072,0,-2.005093,0
5992,0,-2.651962,0
5077,0,-2.842216,0
5003,0,-0.743613,1
2567,1,2.803511,1
1769,1,0.952065,1
6816,0,-2.655194,0
6263,0,-2.091896,0
4478,0,0.288253,1
7125,0,-0.107923,1
2331,1,2.407657,1
6475,0,-1.323387,0
5231,0,-1.740707,0
743,1,1.56013,1
3850,1,0.552787,1
1615,1,2.870983,1
6744,0,0.53127,1
6467,0,-2.803837,0
2835,1,2.697364,1
3273,1,2.683122,1
6970,0,-1.834371,0
6618,0,-2.383263,0
6484,0,-1.619966,0
3412,1,1.396972,1
4921,0,-3.137875,0
1148,1,2.641784,1
511,1,0.896235,1
5272,0,1.17483,1
5494,0,-3.095139,0
5691,0,-2.017044,0
5559,0,-1.243854,0
4337,0,-0.499896,1
1849,1,3.698846,1
573,1,3.907194,1
6239,0,-0.868368,1
460,1,-1.009673,1
7243,0,-2.958463,0
4702,0,-0.64047,1
7947,0,-2.680251,0
5528,0,-1.213418,1
4885,0,-0.279156,1
5755,0,-1.634661,0
5459,0,-0.045228,1
7965,0,-1.118811,1
2861,1,1.724941,1
3362,1,1.785522,1
3194,1,1.886354,1
2157,1,2.711854,1
2735,1,0.365213,1
3554,1,2.205841,1
929,1,3.346486,1
3031,1,1.765441,1
1169,1,3.669462,1
388,1,2.710016,1
5641,0,-0.484654,1
4167,0,-0.995525,1
4410,0,-0.988549,1
5895,0,-1.785578,0
2502,1,1.756756,1
5510,0,-1.812003,0
6051,0,-0.275459,1
2215,1,2.357538,1
4285,0,-1.655012,0
4630,0,-1.185154,1
6925,0,0.138995,1
2656,1,1.797757,1
3314,1,1.33411,1
3247,1,2.634551,1
1941,1,2.910758,1
3756,1,0.050238,1
6157,0,-1.694576,0
3759,1,1.599393,1
4359,0,-1.015898,1
6758,0,-3.161664,0
1012,1,3.965572,1
2446,1,2.988471,1
2713,1,2.180148,1
3135,1,2.402582,1
6881,0,-1.63139,0
4013,0,-1.584088,0
1218,1,2.111451,1
2245,1,3.416413,1
4225,0,-2.26452,0
6607,0,-3.248231,0
854,1,6.303372,1
382,1,-0.473801,1
2052,1,1.669592,1
3383,1,0.693233,1
2964,1,-0.103826,1
1645,1,1.276223,1
1029,1,2.340016,1
2172,1,0.289868,1
5328,0,0.158766,1
1165,1,1.943917,1
1934,1,3.700616,1
3101,1,1.860118,1
2670,1,2.327208,1
2671,1,2.719729,1
6865,0,-0.168547,1
692,1,-1.658069,0
278,1,2.768884,1
2073,1,2.481736,1
3765,1,1.469519,1
2946,1,1.083185,1
2486,1,0.335738,1
421,1,1.914733,1
5372,0,-1.498446,0
5193,0,-1.057329,1
3995,1,0.087022,1
6016,0,-1.837352,0
2364,1,3.071441,1
5155,0,-0.588612,1
5208,0,-1.304197,0
426,1,0.897483,1
6492,0,1.02875,1
3703,1,1.910806,1
7363,0,-0.490805,1
1366,1,0.709397,1
6813,0,-3.734776,0
7356,0,-2.3127,0
7496,0,-1.231822,1
7530,0,-2.168893,0
5285,0,-2.771375,0
6363,0,-2.591665,0
4308,0,0.522752,1
6421,0,0.130919,1
2780,1,2.384719,1
2292,1,1.620319,1
4266,0,-0.927707,1
4408,0,-2.322359,0
7874,0,-2.622415,0
7139,0,-2.610671,0
3930,1,0.730588,1
3359,1,3.042122,1
5025,0,0.503843,1
2093,1,2.240186,1
7028,0,-1.833884,0
7484,0,-2.985752,0
6796,0,-2.239613,0
2902,1,-1.152506,1
6634,0,-2.216528,0
3998,1,2.239453,1
4553,0,-2.257773,0
2992,1,2.883793,1
3959,1,2.760766,1
2909,1,1.376256,1
7347,0,0.855058,1
5178,0,-3.023726,0
5497,0,1.509789,1
600,1,4.285872,1
4877,0,-0.18857,1
714,1,0.828763,1
4587,0,-2.389803,0
2753,1,2.43095,1
3010,1,1.70843,1
1017,1,0.36895,1
582,1,2.958748,1
7290,0,0.431771,1
3972,1,1.546466,1
5203,0,-1.204609,1
5084,0,-2.019337,0
6760,0,-0.98137,1
728,1,1.57506,1
7186,0,0.527059,1
359,1,-0.13833,1
437,1,1.053071,1
1558,1,1.941325,1
6555,0,-0.399836,1
843,1,1.448049,1
1761,1,1.647303,1
5934,0,-0.799849,1
1712,1,2.003388,1
6283,0,-2.389381,0
7847,0,-0.088218,1
4322,0,-2.031871,0
3349,1,1.805605,1
4765,0,-2.252,0
1525,1,2.572352,1
7803,0,-3.636795,0
5918,0,1.259737,1
519,1,2.401694,1
2585,1,2.091242,1
4323,0,-1.603295,0
7582,0,0.387225,1
1763,1,1.670033,1
5854,0,-0.904956,1
5708,0,0.659289,1
2568,1,-1.079431,1
1043,1,0.430756,1
3539,1,1.615187,1
4228,0,-1.065211,1
1570,1,2.125948,1
1417,1,2.968934,1
5109,0,-0.803026,1
5179,0,0.521906,1
779,1,-0.011023,1
6599,0,-2.050835,0
3918,1,1.514132,1
7565,0,-1.469761,0
894,1,-0.114978,1
882,1,1.62439,1
4910,0,-1.79126,0
3123,1,1.906153,1
5110,0,-0.574146,1
3693,1,-0.477288,1
5173,0,-0.12479,1
169,1,2.397823,1
4762,0,-2.478915,0
2888,1,1.352489,1
1670,1,0.595805,1
3545,1,2.720049,1
6673,0,-2.606008,0
191,1,2.228353,1
173,1,2.568404,1
5679,0,-1.529711,0
4094,0,-1.623909,0
4530,0,-2.477188,0
7449,0,-2.752477,0
834,1,-2.094196,0
7963,0,-1.215264,1
5249,0,-0.738781,1
2137,1,3.683802,1
1380,1,0.255612,1
1082,1,-1.543802,0
2955,1,1.622227,1
3785,1,4.144249,1
2415,1,2.373319,1
4381,0,-0.689374,1
37,1,1.983531,1
5782,0,-0.925155,1
2303,1,0.685898,1
4628,0,-2.533791,0
7370,0,-0.540661,1
7704,0,-1.018875,1
6054,0,2.454185,1
5585,0,-2.064871,0
3611,1,0.766242,1
6139,0,-1.073557,1
7457,0,-1.867096,0
6279,0,-1.149774,1
4672,0,-1.166717,1
6490,0,-0.842822,1
5783,0,-2.843433,0
636,1,0.950573,1
6070,0,-2.647487,0
5316,0,-2.987564,0
5883,0,-0.781968,1
5363,0,-2.007697,0
1460,1,3.340652,1
4882,0,-0.878378,1
7702,0,-0.197095,1
4021,0,-2.886444,0
2807,1,2.428083,1
5431,0,0.785766,1
3741,1,1.338063,1
3728,1,3.742845,1
1116,1,2.892197,1
1521,1,1.275652,1
5963,0,-0.44985,1
7607,0,-3.395011,0
7110,0,-1.827439,0
1411,1,0.422232,1
6336,0,-1.480418,0
739,1,1.554164,1
3499,1,1.137115,1
4459,0,0.829798,1
288,1,3.207977,1
6784,0,1.236005,1
7281,0,-0.901059,1
7438,0,-2.583152,0
7503,0,-3.210027,0
3758,1,0.321019,1
7173,0,-0.921231,1
7050,0,-2.869322,0
4940,0,-2.404837,0
2906,1,2.426982,1
1639,1,1.644691,1
7115,0,-0.542591,1
5687,0,-2.716521,0
1289,1,2.354011,1
6642,0,-1.647057,0
7885,0,-2.727718,0
1506,1,1.339461,1
5002,0,0.096695,1
2565,1,4.453472,1
1883,1,0.320056,1
6704,0,-2.085599,0
3173,1,2.074458,1
5906,0,-0.542525,1
1044,1,2.884326,1
2328,1,2.115953,1
7579,0,0.839463,1
1636,1,1.6751,1
6837,0,-0.27092,1
3954,1,2.067281,1
3581,1,0.85741,1
2694,1,1.183203,1
5330,0,-1.852696,0
5235,0,-1.732811,0
1263,1,0.587346,1
5668,0,-3.713488,0
2250,1,3.860272,1
7398,0,-3.274749,0
6954,0,0.720931,1
5303,0,-1.661799,0
1153,1,2.761256,1
2561,1,1.906522,1
1136,1,2.155609,1
7742,0,-2.075907,0
5871,0,-0.911546,1
2808,1,1.824292,1
7608,0,-0.152674,1
7835,0,-0.867575,1
2917,1,2.361095,1
4352,0,-1.929194,0
2358,1,1.711838,1
2260,1,4.018293,1
5200,0,-1.404096,0
3426,1,2.377409,1
3708,1,3.001733,1
7131,0,0.684858,1
4007,0,0.612917,1
483,1,1.733921,1
5445,0,-1.190262,1
3204,1,-2.286548,0
2324,1,2.381131,1
2825,1,1.784622,1
5438,0,-2.756883,0
4346,0,-2.62983,0
5292,0,-0.240877,1
3336,1,0.126671,1
3994,1,3.222315,1
4591,0,-0.7933,1
3474,1,0.375917,1
1704,1,3.200242,1
5256,0,-2.657668,0
2262,1,2.626284,1
1747,1,-0.338007,1
907,1,0.111584,1
4959,0,-1.995168,0
4522,0,-0.525066,1
4396,0,-1.075519,1
3394,1,2.89998,1
6737,0,0.380956,1
7145,0,-1.830467,0
2857,1,-0.636178,1
2984,1,1.373346,1
5417,0,-0.853172,1
2589,1,2.237841,1
3408,1,0.20971,1
2136,1,2.720698,1
3255,1,0.278998,1
5907,0,-3.384674,0
1528,1,1.330272,1
1507,1,1.263738,1
3272,1,0.380183,1
1775,1,-1.678859,0
2317,1,0.524233,1
1745,1,1.507841,1
7107,0,-0.614003,1
5690,0,-1.82757,0
7260,0,-0.383986,1
1912,1,0.494539,1
1327,1,3.04541,1
1423,1,1.853754,1
6320,0,-2.031752,0
5239,0,-2.249527,0
7019,0,-2.375714,0
2078,1,1.810644,1
3776,1,4.226525,1
1708,1,1.638157,1
623,1,2.645004,1
4378,0,-0.893823,1
2041,1,1.513438,1
5234,0,-1.020919,1
1199,1,4.034356,1
3566,1,-0.625317,1
4735,0,-1.883224,0
3504,1,1.420167,1
378,1,-0.666847,1
4344,0,-0.125041,1
3757,1,-0.155231,1
6349,0,-1.29638,0
6032,0,-1.265865,0
2557,1,1.544923,1
4374,0,-2.053828,0
1488,1,-0.655633,1
1318,1,2.268402,1
5095,0,-1.26152,0
6438,0,-0.633264,1
4651,0,-2.587446,0
265,1,2.894582,1
5395,0,-1.476807,0
4338,0,-1.155128,1
2477,1,0.410991,1
1337,1,0.804508,1
3057,1,2.151548,1
3055,1,2.216589,1
5406,0,-1.030364,1
5270,0,-0.798114,1
7971,0,3.261153,1
3559,1,0.602442,1
7388,0,-1.780736,0
1282,1,2.798028,1
3551,1,3.11289,1
7018,0,-1.453656,0
514,1,0.672597,1
4517,0,-0.430799,1
2170,1,1.89468,1
6887,0,-1.534408,0
4984,0,-2.58708,0
4053,0,0.659492,1
7601,0,-2.577811,0
4081,0,-0.094584,1
4961,0,-1.185259,1
2887,1,1.926455,1
4556,0,-1.747179,0
3787,1,0.37435,1
4851,0,-1.275514,0
5238,0,-1.76606,0
6106,0,-1.872279,0
2775,1,3.480089,1
1684,1,2.370649,1
3911,1,0.93198,1
6062,0,-2.243171,0
2006,1,3.155292,1
193,1,3.398941,1
1932,1,2.081696,1
4026,0,-2.874127,0
1074,1,0.410531,1
6260,0,-0.838545,1
4854,0,-2.123458,0
6892,0,-2.240604,0
6869,0,-1.84373,0
1939,1,4.137778,1
6651,0,-1.712122,0
369,1,3.835999,1
4663,0,-3.387859,0
6539,0,-2.588162,0
1779,1,3.462306,1
3478,1,1.551187,1
5209,0,-2.081647,0
662,1,0.071336,1
2674,1,0.109986,1
2379,1,3.447067,1
6024,0,-2.216297,0
6311,0,-2.574691,0
5049,0,-2.818162,0
1705,1,2.84396,1
5970,0,-1.932524,0
6862,0,-2.943807,0
1746,1,3.299982,1
3439,1,0.164042,1
5701,0,-2.574453,0
3858,1,1.507009,1
456,1,1.234122,1
2660,1,1.692231,1
6389,0,-2.379096,0
4838,0,-3.150498,0
3647,1,-0.897391,1
6995,0,-2.75119,0
3979,1,0.178374,1
5511,0,-1.055547,1
7553,0,-2.715467,0
7787,0,-1.429206,0
5748,0,-2.278944,0
6097,0,-2.474551,0
4096,0,-1.252828,0
5259,0,-0.004601,1
6109,0,-2.230346,0
2697,1,2.175591,1
1806,1,4.392814,1
6619,0,-1.124963,1
6597,0,0.09572,1
4226,0,-1.937369,0
3769,1,1.383393,1
2150,1,0.420406,1
6580,0,-0.592576,1
4724,0,-0.442652,1
3561,1,0.805385,1
4551,0,-1.137592,1
4090,0,-3.113662,0
905,1,4.039296,1
2961,1,3.340843,1
3155,1,1.490056,1
2952,1,2.534584,1
653,1,-0.057316,1
1115,1,1.251057,1
3718,1,-0.151036,1
4223,0,0.365947,1
7085,0,-2.766522,0
4915,0,-1.458032,0
694,1,1.398976,1
7306,0,-1.644606,0
3914,1,-0.310905,1
7336,0,-2.417994,0
3751,1,-0.487178,1
3617,1,2.822473,1
2564,1,-1.002514,1
1104,1,3.373734,1
4326,0,-2.747959,0
7361,0,-0.211522,1
6148,0,-0.905722,1
7314,0,-0.737258,1
6890,0,-0.941216,1
589,1,-0.850055,1
7291,0,-2.790484,0
7253,0,-1.825383,0
1614,1,0.596333,1
1967,1,3.499245,1
4161,0,-2.924274,0
2089,1,0.891397,1
1185,1,1.883621,1
3338,1,-0.908626,1
1947,1,1.750452,1
1332,1,2.622371,1
7279,0,-1.384026,0
343,1,1.035064,1
3099,1,-1.668908,0
3668,1,3.156241,1
3553,1,-0.33097,1
7807,0,-2.47662,0
7701,0,-3.235516,0
168,1,2.170154,1
7775,0,-2.223814,0
6093,0,-2.957756,0
3882,1,2.168652,1
502,1,-1.632997,0
762,1,2.466078,1
2581,1,0.146542,1
3619,1,1.565216,1
3834,1,0.411307,1
3550,1,2.874026,1
6626,0,-0.694103,1
4244,0,-1.383129,0
6006,0,-1.77377,0
1633,1,1.337232,1
1630,1,0.661196,1
7410,0,-0.928294,1
3916,1,2.229345,1
4056,0,0.527616,1
3292,1,4.683625,1
5334,0,1.770313,1
4797,0,-0.668992,1
5170,0,2.169702,1
3952,1,1.152526,1
3258,1,0.106288,1
326,1,2.114597,1
1510,1,0.983374,1
1518,1,-0.561719,1
3006,1,2.476665,1
6526,0,-2.339912,0
2296,1,1.830015,1
6831,0,0.789239,1
3234,1,1.637417,1
4078,0,-0.943408,1
848,1,3.525188,1
5756,0,-1.331073,0
457,1,-0.525683,1
2140,1,3.234226,1
7155,0,-0.668997,1
1092,1,2.714103,1
4611,0,-2.221325,0
6186,0,1.867495,1
4777,0,-3.294876,0
5101,0,-0.179466,1
5581,0,-3.238103,0
3130,1,2.321755,1
4541,0,-1.043331,1
2657,1,1.881472,1
396,1,1.215941,1
1118,1,2.691707,1
3227,1,2.530352,1
373,1,0.565027,1
2085,1,1.811778,1
4014,0,0.439999,1
782,1,0.108809,1
5104,0,-1.410123,0
5600,0,0.705885,1
6237,0,2.198371,1
6076,0,1.54054,1
347,1,1.917011,1
5288,0,-3.799997,0
4493,0,-1.919808,0
