qid,qtype,arm,turn_r5,turn_r10,turn_ndcg10,sess_r5
gpt4_2312f94c,temporal-reasoning,sentence,1.0,1.0,1.0,1.0
gpt4_2312f94c,temporal-reasoning,cards_hand,1.0,1.0,1.0,1.0
gpt4_2312f94c,temporal-reasoning,pos_hand,1.0,1.0,0.8772153153380493,1.0
gpt4_2312f94c,temporal-reasoning,cards_m11,1.0,1.0,1.0,1.0
gpt4_2312f94c,temporal-reasoning,pos_m11,1.0,1.0,0.8772153153380493,1.0
gpt4_2312f94c,temporal-reasoning,cards_m13,0.5,1.0,0.5912352048230277,1.0
gpt4_2312f94c,temporal-reasoning,pos_m13,0.5,1.0,0.5912352048230277,1.0
gpt4_2312f94c,temporal-reasoning,cards_m17,1.0,1.0,0.9197207891481876,1.0
gpt4_2312f94c,temporal-reasoning,pos_m17,1.0,1.0,0.9197207891481876,1.0
gpt4_2312f94c,temporal-reasoning,bm25_turn,1.0,1.0,0.8772153153380493,1.0
gpt4_2312f94c,temporal-reasoning,bm25_cards_hand,1.0,1.0,0.6934264036172708,1.0
gpt4_2312f94c,temporal-reasoning,rrf_turn,1.0,1.0,0.8772153153380493,1.0
gpt4_2312f94c,temporal-reasoning,rrf_sentence,1.0,1.0,1.0,1.0
gpt4_2312f94c,temporal-reasoning,rrf_cards_hand,1.0,1.0,0.9197207891481876,1.0
gpt4_2312f94c,temporal-reasoning,rrf_cards_m11,1.0,1.0,1.0,1.0
gpt4_2312f94c,temporal-reasoning,rrf_cards_m13,1.0,1.0,0.8503449055347546,1.0
gpt4_2312f94c,temporal-reasoning,rrf_cards_m17,1.0,1.0,1.0,1.0
gpt4_2312f94c,temporal-reasoning,rrf_turn_route,1.0,1.0,1.0,1.0
gpt4_2312f94c,temporal-reasoning,dense_session_mean,,,,1.0
gpt4_2312f94c,temporal-reasoning,bm25_session,,,,1.0
0bb5a684,temporal-reasoning,turn,1.0,1.0,0.9197207891481876,1.0
0bb5a684,temporal-reasoning,sentence,1.0,1.0,0.6240505200038379,1.0
0bb5a684,temporal-reasoning,cards_hand,1.0,1.0,0.6509209298071326,1.0
0bb5a684,temporal-reasoning,pos_hand,1.0,1.0,0.6509209298071326,1.0
0bb5a684,temporal-reasoning,cards_m11,1.0,1.0,0.6509209298071326,1.0
0bb5a684,temporal-reasoning,pos_m11,1.0,1.0,0.6509209298071326,1.0
0bb5a684,temporal-reasoning,cards_m13,0.5,1.0,0.5912352048230277,1.0
0bb5a684,temporal-reasoning,pos_m13,0.5,1.0,0.5802792108518124,1.0
0bb5a684,temporal-reasoning,cards_m17,1.0,1.0,0.6240505200038379,1.0
0bb5a684,temporal-reasoning,pos_m17,1.0,1.0,0.6240505200038379,1.0
0bb5a684,temporal-reasoning,bm25_turn,0.5,1.0,0.8175295903539445,1.0
0bb5a684,temporal-reasoning,bm25_cards_hand,0.5,1.0,0.8175295903539445,1.0
0bb5a684,temporal-reasoning,rrf_turn,0.5,1.0,0.8315546295836225,1.0
0bb5a684,temporal-reasoning,rrf_sentence,0.5,1.0,0.8315546295836225,1.0
0bb5a684,temporal-reasoning,rrf_cards_hand,1.0,1.0,0.8503449055347546,1.0
0bb5a684,temporal-reasoning,rrf_cards_m11,0.5,1.0,0.8315546295836225,1.0
0bb5a684,temporal-reasoning,rrf_cards_m13,0.5,1.0,0.8175295903539445,1.0
0bb5a684,temporal-reasoning,rrf_cards_m17,0.5,1.0,0.8315546295836225,1.0
0bb5a684,temporal-reasoning,rrf_turn_route,1.0,1.0,0.8503449055347546,1.0
0bb5a684,temporal-reasoning,dense_session_mean,,,,1.0
0bb5a684,temporal-reasoning,bm25_session,,,,1.0
08f4fc43,temporal-reasoning,turn,1.0,1.0,0.6240505200038379,1.0
08f4fc43,temporal-reasoning,sentence,1.0,1.0,1.0,1.0
08f4fc43,temporal-reasoning,cards_hand,1.0,1.0,1.0,1.0
08f4fc43,temporal-reasoning,pos_hand,1.0,1.0,1.0,1.0
08f4fc43,temporal-reasoning,cards_m11,1.0,1.0,0.9197207891481876,1.0
08f4fc43,temporal-reasoning,pos_m11,1.0,1.0,0.8772153153380493,1.0
08f4fc43,temporal-reasoning,cards_m13,1.0,1.0,0.8772153153380493,1.0
08f4fc43,temporal-reasoning,pos_m13,1.0,1.0,1.0,1.0
08f4fc43,temporal-reasoning,cards_m17,1.0,1.0,1.0,1.0
08f4fc43,temporal-reasoning,pos_m17,1.0,1.0,1.0,1.0
08f4fc43,temporal-reasoning,bm25_turn,1.0,1.0,1.0,1.0
08f4fc43,temporal-reasoning,bm25_cards_hand,1.0,1.0,1.0,1.0
08f4fc43,temporal-reasoning,rrf_turn,1.0,1.0,0.6934264036172708,1.0
08f4fc43,temporal-reasoning,rrf_sentence,1.0,1.0,1.0,1.0
08f4fc43,temporal-reasoning,rrf_cards_hand,1.0,1.0,1.0,1.0
08f4fc43,temporal-reasoning,rrf_cards_m11,1.0,1.0,1.0,1.0
08f4fc43,temporal-reasoning,rrf_cards_m13,1.0,1.0,1.0,1.0
08f4fc43,temporal-reasoning,rrf_cards_m17,1.0,1.0,1.0,1.0
08f4fc43,temporal-reasoning,rrf_turn_route,1.0,1.0,0.6934264036172708,1.0
08f4fc43,temporal-reasoning,dense_session_mean,,,,1.0
08f4fc43,temporal-reasoning,bm25_session,,,,1.0
2c63a862,temporal-reasoning,turn,0.5,1.0,0.44130740935663865,1.0
2c63a862,temporal-reasoning,sentence,0.5,0.5,0.23719771276929622,1.0
2c63a862,temporal-reasoning,cards_hand,0.5,0.5,0.2640681225725909,1.0
2c63a862,temporal-reasoning,pos_hand,0.5,0.5,0.2640681225725909,1.0
2c63a862,temporal-reasoning,cards_m11,0.5,0.5,0.2640681225725909,1.0
2c63a862,temporal-reasoning,pos_m11,0.5,0.5,0.2640681225725909,1.0
2c63a862,temporal-reasoning,cards_m13,0.5,0.5,0.2640681225725909,1.0
2c63a862,temporal-reasoning,pos_m13,0.5,0.5,0.2640681225725909,1.0
2c63a862,temporal-reasoning,cards_m17,0.5,0.5,0.2640681225725909,1.0
2c63a862,temporal-reasoning,pos_m17,0.5,0.5,0.2640681225725909,1.0
2c63a862,temporal-reasoning,bm25_turn,0.0,0.0,0.0,1.0
2c63a862,temporal-reasoning,bm25_cards_hand,0.0,0.0,0.0,0.5
2c63a862,temporal-reasoning,rrf_turn,0.0,0.5,0.20438239758848611,1.0
2c63a862,temporal-reasoning,rrf_sentence,0.0,0.5,0.18457569677956817,1.0
2c63a862,temporal-reasoning,rrf_cards_hand,0.0,0.0,0.0,1.0
2c63a862,temporal-reasoning,rrf_cards_m11,0.0,0.5,0.18457569677956817,1.0
2c63a862,temporal-reasoning,rrf_cards_m13,0.0,0.5,0.18457569677956817,1.0
2c63a862,temporal-reasoning,rrf_cards_m17,0.0,0.0,0.0,1.0
2c63a862,temporal-reasoning,rrf_turn_route,0.5,1.0,0.5249810332008933,1.0
2c63a862,temporal-reasoning,dense_session_mean,,,,1.0
2c63a862,temporal-reasoning,bm25_session,,,,1.0
gpt4_385a5000,temporal-reasoning,turn,0.5,0.5,0.2640681225725909,1.0
gpt4_385a5000,temporal-reasoning,sentence,0.5,1.0,0.8175295903539445,1.0
gpt4_385a5000,temporal-reasoning,cards_hand,0.5,1.0,0.7977228895450266,1.0
gpt4_385a5000,temporal-reasoning,pos_hand,0.5,1.0,0.7977228895450266,1.0
gpt4_385a5000,temporal-reasoning,cards_m11,0.5,1.0,0.8175295903539445,1.0
gpt4_385a5000,temporal-reasoning,pos_m11,0.5,1.0,0.8175295903539445,1.0
gpt4_385a5000,temporal-reasoning,cards_m13,0.5,1.0,0.8065735963827293,1.0
gpt4_385a5000,temporal-reasoning,pos_m13,0.5,1.0,0.8065735963827293,1.0
gpt4_385a5000,temporal-reasoning,cards_m17,0.5,1.0,0.8175295903539445,1.0
gpt4_385a5000,temporal-reasoning,pos_m17,0.5,1.0,0.8175295903539445,1.0
gpt4_385a5000,temporal-reasoning,bm25_turn,1.0,1.0,0.6934264036172708,1.0
gpt4_385a5000,temporal-reasoning,bm25_cards_hand,0.5,1.0,0.8315546295836225,1.0
gpt4_385a5000,temporal-reasoning,rrf_turn,1.0,1.0,0.6509209298071326,1.0
gpt4_385a5000,temporal-reasoning,rrf_sentence,1.0,1.0,0.6934264036172708,1.0
gpt4_385a5000,temporal-reasoning,rrf_cards_hand,1.0,1.0,0.9197207891481876,1.0
gpt4_385a5000,temporal-reasoning,rrf_cards_m11,1.0,1.0,0.6934264036172708,1.0
gpt4_385a5000,temporal-reasoning,rrf_cards_m13,1.0,1.0,0.6934264036172708,1.0
gpt4_385a5000,temporal-reasoning,rrf_cards_m17,1.0,1.0,0.6934264036172708,1.0
gpt4_385a5000,temporal-reasoning,rrf_turn_route,1.0,1.0,1.0,1.0
gpt4_385a5000,temporal-reasoning,dense_session_mean,,,,1.0
gpt4_385a5000,temporal-reasoning,bm25_session,,,,1.0
2a1811e2,temporal-reasoning,turn,0.5,0.5,0.6131471927654584,1.0
2a1811e2,temporal-reasoning,sentence,0.5,0.5,0.38685280723454163,1.0
2a1811e2,temporal-reasoning,cards_hand,0.5,0.5,0.38685280723454163,1.0
2a1811e2,temporal-reasoning,pos_hand,0.5,0.5,0.38685280723454163,1.0
2a1811e2,temporal-reasoning,cards_m11,0.5,1.0,0.5640920940185894,1.0
2a1811e2,temporal-reasoning,pos_m11,0.5,0.5,0.6131471927654584,1.0
2a1811e2,temporal-reasoning,cards_m13,0.5,0.5,0.38685280723454163,1.0
2a1811e2,temporal-reasoning,pos_m13,0.5,0.5,0.6131471927654584,1.0
2a1811e2,temporal-reasoning,cards_m17,0.5,1.0,0.7903864795495061,1.0
2a1811e2,temporal-reasoning,pos_m17,0.5,0.5,0.6131471927654584,1.0
2a1811e2,temporal-reasoning,bm25_turn,0.5,1.0,0.8315546295836225,1.0
2a1811e2,temporal-reasoning,bm25_cards_hand,0.5,0.5,0.3065735963827292,1.0
2a1811e2,temporal-reasoning,rrf_turn,0.5,1.0,0.5714285040141098,1.0
2a1811e2,temporal-reasoning,rrf_sentence,0.5,1.0,0.5249810332008933,1.0
2a1811e2,temporal-reasoning,rrf_cards_hand,0.0,1.0,0.4227898344066503,1.0
2a1811e2,temporal-reasoning,rrf_cards_m11,1.0,1.0,0.6240505200038379,1.0
2a1811e2,temporal-reasoning,rrf_cards_m13,0.5,1.0,0.6052602440527057,1.0
2a1811e2,temporal-reasoning,rrf_cards_m17,1.0,1.0,0.8503449055347546,1.0
2a1811e2,temporal-reasoning,rrf_turn_route,1.0,1.0,0.6240505200038379,1.0
2a1811e2,temporal-reasoning,dense_session_mean,,,,1.0
2a1811e2,temporal-reasoning,bm25_session,,,,1.0
bbf86515,temporal-reasoning,turn,0.0,0.5,0.19342640361727081,1.0
bbf86515,temporal-reasoning,sentence,1.0,1.0,0.9197207891481876,1.0
bbf86515,temporal-reasoning,cards_hand,1.0,1.0,0.9197207891481876,1.0
bbf86515,temporal-reasoning,pos_hand,1.0,1.0,0.9197207891481876,1.0
bbf86515,temporal-reasoning,cards_m11,1.0,1.0,0.9197207891481876,1.0
bbf86515,temporal-reasoning,pos_m11,1.0,1.0,0.9197207891481876,1.0
bbf86515,temporal-reasoning,cards_m13,0.0,0.5,0.18457569677956817,1.0
bbf86515,temporal-reasoning,pos_m13,0.0,0.5,0.19342640361727081,1.0
bbf86515,temporal-reasoning,cards_m17,0.5,0.5,0.6131471927654584,1.0
bbf86515,temporal-reasoning,pos_m17,0.5,0.5,0.6131471927654584,1.0
bbf86515,temporal-reasoning,bm25_turn,1.0,1.0,0.5012658353418871,1.0
bbf86515,temporal-reasoning,bm25_cards_hand,0.5,1.0,0.48247555939075504,1.0
bbf86515,temporal-reasoning,rrf_turn,0.5,0.5,0.3065735963827292,1.0
bbf86515,temporal-reasoning,rrf_sentence,1.0,1.0,0.6934264036172708,1.0
bbf86515,temporal-reasoning,rrf_cards_hand,1.0,1.0,0.6934264036172708,1.0
bbf86515,temporal-reasoning,rrf_cards_m11,1.0,1.0,0.6934264036172708,1.0
bbf86515,temporal-reasoning,rrf_cards_m13,0.5,1.0,0.4415801103577823,1.0
bbf86515,temporal-reasoning,rrf_cards_m17,0.5,1.0,0.5,1.0
bbf86515,temporal-reasoning,rrf_turn_route,1.0,1.0,0.5437713091520254,1.0
bbf86515,temporal-reasoning,dense_session_mean,,,,1.0
bbf86515,temporal-reasoning,bm25_session,,,,1.0
gpt4_5dcc0aab,temporal-reasoning,turn,1.0,1.0,1.0,1.0
gpt4_5dcc0aab,temporal-reasoning,sentence,1.0,1.0,0.5,1.0
gpt4_5dcc0aab,temporal-reasoning,cards_hand,1.0,1.0,0.43067655807339306,1.0
gpt4_5dcc0aab,temporal-reasoning,pos_hand,1.0,1.0,0.43067655807339306,1.0
gpt4_5dcc0aab,temporal-reasoning,cards_m11,1.0,1.0,0.43067655807339306,1.0
gpt4_5dcc0aab,temporal-reasoning,pos_m11,1.0,1.0,0.5,1.0
gpt4_5dcc0aab,temporal-reasoning,cards_m13,1.0,1.0,0.43067655807339306,1.0
gpt4_5dcc0aab,temporal-reasoning,pos_m13,1.0,1.0,0.43067655807339306,1.0
gpt4_5dcc0aab,temporal-reasoning,cards_m17,1.0,1.0,0.5,1.0
gpt4_5dcc0aab,temporal-reasoning,pos_m17,1.0,1.0,0.5,1.0
gpt4_5dcc0aab,temporal-reasoning,bm25_turn,0.0,1.0,0.3333333333333333,0.8
gpt4_5dcc0aab,temporal-reasoning,bm25_cards_hand,0.0,1.0,0.3562071871080222,0.8
gpt4_5dcc0aab,temporal-reasoning,rrf_turn,1.0,1.0,0.5,1.0
gpt4_5dcc0aab,temporal-reasoning,rrf_sentence,1.0,1.0,0.6309297535714575,1.0
gpt4_5dcc0aab,temporal-reasoning,rrf_cards_hand,1.0,1.0,0.6309297535714575,0.8
gpt4_5dcc0aab,temporal-reasoning,rrf_cards_m11,1.0,1.0,0.6309297535714575,1.0
gpt4_5dcc0aab,temporal-reasoning,rrf_cards_m13,1.0,1.0,0.6309297535714575,1.0
gpt4_5dcc0aab,temporal-reasoning,rrf_cards_m17,1.0,1.0,0.6309297535714575,1.0
gpt4_5dcc0aab,temporal-reasoning,rrf_turn_route,1.0,1.0,0.6309297535714575,1.0
gpt4_5dcc0aab,temporal-reasoning,dense_session_mean,,,,1.0
gpt4_5dcc0aab,temporal-reasoning,bm25_session,,,,0.8
gpt4_0b2f1d21,temporal-reasoning,turn,0.5,0.5,0.38685280723454163,1.0
gpt4_0b2f1d21,temporal-reasoning,sentence,0.5,0.5,0.3065735963827292,1.0
gpt4_0b2f1d21,temporal-reasoning,cards_hand,0.5,0.5,0.3065735963827292,1.0
gpt4_0b2f1d21,temporal-reasoning,pos_hand,0.5,0.5,0.3065735963827292,1.0
gpt4_0b2f1d21,temporal-reasoning,cards_m11,0.5,0.5,0.3065735963827292,1.0
gpt4_0b2f1d21,temporal-reasoning,pos_m11,0.5,0.5,0.38685280723454163,1.0
gpt4_0b2f1d21,temporal-reasoning,cards_m13,0.0,0.0,0.0,1.0
gpt4_0b2f1d21,temporal-reasoning,pos_m13,0.5,0.5,0.38685280723454163,1.0
gpt4_0b2f1d21,temporal-reasoning,cards_m17,0.0,0.0,0.0,1.0
gpt4_0b2f1d21,temporal-reasoning,pos_m17,0.5,0.5,0.38685280723454163,1.0
gpt4_0b2f1d21,temporal-reasoning,bm25_turn,0.0,1.0,0.3706656904013186,1.0
gpt4_0b2f1d21,temporal-reasoning,bm25_cards_hand,0.0,1.0,0.3889580943680543,1.0
gpt4_0b2f1d21,temporal-reasoning,rrf_turn,0.5,1.0,0.4911492931622974,1.0
gpt4_0b2f1d21,temporal-reasoning,rrf_sentence,0.5,1.0,0.41443699955334395,1.0
gpt4_0b2f1d21,temporal-reasoning,rrf_cards_hand,0.5,1.0,0.448643819352159,1.0
gpt4_0b2f1d21,temporal-reasoning,rrf_cards_m11,0.5,1.0,0.41443699955334395,1.0
gpt4_0b2f1d21,temporal-reasoning,rrf_cards_m13,0.0,0.5,0.18457569677956817,1.0
gpt4_0b2f1d21,temporal-reasoning,rrf_cards_m17,0.0,0.5,0.18457569677956817,1.0
gpt4_0b2f1d21,temporal-reasoning,rrf_turn_route,1.0,1.0,0.6240505200038379,1.0
gpt4_0b2f1d21,temporal-reasoning,dense_session_mean,,,,0.5
gpt4_0b2f1d21,temporal-reasoning,bm25_session,,,,1.0
f0853d11,temporal-reasoning,turn,0.5,0.5,0.3065735963827292,1.0
f0853d11,temporal-reasoning,sentence,0.5,1.0,0.6052602440527057,1.0
f0853d11,temporal-reasoning,cards_hand,0.5,1.0,0.6052602440527057,1.0
f0853d11,temporal-reasoning,pos_hand,0.5,1.0,0.6052602440527057,1.0
f0853d11,temporal-reasoning,cards_m11,0.5,1.0,0.8315546295836225,1.0
f0853d11,temporal-reasoning,pos_m11,0.5,1.0,0.8315546295836225,1.0
f0853d11,temporal-reasoning,cards_m13,0.5,0.5,0.38685280723454163,1.0
f0853d11,temporal-reasoning,pos_m13,0.5,0.5,0.6131471927654584,1.0
f0853d11,temporal-reasoning,cards_m17,0.5,1.0,0.6052602440527057,1.0
f0853d11,temporal-reasoning,pos_m17,0.5,1.0,0.6052602440527057,1.0
f0853d11,temporal-reasoning,bm25_turn,0.0,1.0,0.41183384043543503,1.0
f0853d11,temporal-reasoning,bm25_cards_hand,0.5,1.0,0.6052602440527057,1.0
f0853d11,temporal-reasoning,rrf_turn,0.5,0.5,0.3065735963827292,1.0
f0853d11,temporal-reasoning,rrf_sentence,0.5,1.0,0.5249810332008933,1.0
f0853d11,temporal-reasoning,rrf_cards_hand,1.0,1.0,0.6240505200038379,1.0
f0853d11,temporal-reasoning,rrf_cards_m11,0.5,1.0,0.5249810332008933,1.0
f0853d11,temporal-reasoning,rrf_cards_m13,0.5,0.5,0.3065735963827292,1.0
f0853d11,temporal-reasoning,rrf_cards_m17,0.5,1.0,0.5249810332008933,1.0
f0853d11,temporal-reasoning,rrf_turn_route,0.5,0.5,0.38685280723454163,1.0
f0853d11,temporal-reasoning,dense_session_mean,,,,1.0
f0853d11,temporal-reasoning,bm25_session,,,,1.0
gpt4_6ed717ea,temporal-reasoning,turn,0.5,0.5,0.6131471927654584,1.0
gpt4_6ed717ea,temporal-reasoning,sentence,0.5,0.5,0.2640681225725909,1.0
gpt4_6ed717ea,temporal-reasoning,cards_hand,0.5,0.5,0.2640681225725909,1.0
gpt4_6ed717ea,temporal-reasoning,pos_hand,0.5,0.5,0.2640681225725909,1.0
gpt4_6ed717ea,temporal-reasoning,cards_m11,0.5,0.5,0.2640681225725909,1.0
gpt4_6ed717ea,temporal-reasoning,pos_m11,0.5,0.5,0.6131471927654584,1.0
gpt4_6ed717ea,temporal-reasoning,cards_m13,0.5,0.5,0.6131471927654584,1.0
gpt4_6ed717ea,temporal-reasoning,pos_m13,0.5,0.5,0.6131471927654584,1.0
gpt4_6ed717ea,temporal-reasoning,cards_m17,0.5,0.5,0.2640681225725909,1.0
gpt4_6ed717ea,temporal-reasoning,pos_m17,0.5,0.5,0.6131471927654584,1.0
gpt4_6ed717ea,temporal-reasoning,bm25_turn,1.0,1.0,0.6509209298071326,1.0
gpt4_6ed717ea,temporal-reasoning,bm25_cards_hand,1.0,1.0,0.5706417189553201,1.0
gpt4_6ed717ea,temporal-reasoning,rrf_turn,0.5,1.0,0.8175295903539445,1.0
gpt4_6ed717ea,temporal-reasoning,rrf_sentence,0.5,1.0,0.5912352048230277,1.0
gpt4_6ed717ea,temporal-reasoning,rrf_cards_hand,0.5,1.0,0.5912352048230277,1.0
gpt4_6ed717ea,temporal-reasoning,rrf_cards_m11,0.5,1.0,0.5912352048230277,1.0
gpt4_6ed717ea,temporal-reasoning,rrf_cards_m13,0.5,0.5,0.6131471927654584,1.0
gpt4_6ed717ea,temporal-reasoning,rrf_cards_m17,0.5,0.5,0.38685280723454163,1.0
gpt4_6ed717ea,temporal-reasoning,rrf_turn_route,1.0,1.0,0.8772153153380493,1.0
gpt4_6ed717ea,temporal-reasoning,dense_session_mean,,,,1.0
gpt4_6ed717ea,temporal-reasoning,bm25_session,,,,1.0
gpt4_70e84552,temporal-reasoning,turn,0.5,1.0,0.45560514958746035,1.0
gpt4_70e84552,temporal-reasoning,sentence,1.0,1.0,0.6934264036172708,1.0
gpt4_70e84552,temporal-reasoning,cards_hand,1.0,1.0,1.0,1.0
gpt4_70e84552,temporal-reasoning,pos_hand,1.0,1.0,1.0,1.0
gpt4_70e84552,temporal-reasoning,cards_m11,1.0,1.0,1.0,1.0
gpt4_70e84552,temporal-reasoning,pos_m11,1.0,1.0,1.0,1.0
gpt4_70e84552,temporal-reasoning,cards_m13,1.0,1.0,0.6934264036172708,1.0
gpt4_70e84552,temporal-reasoning,pos_m13,1.0,1.0,0.9197207891481876,1.0
gpt4_70e84552,temporal-reasoning,cards_m17,1.0,1.0,1.0,1.0
gpt4_70e84552,temporal-reasoning,pos_m17,1.0,1.0,1.0,1.0
gpt4_70e84552,temporal-reasoning,bm25_turn,1.0,1.0,0.6934264036172708,1.0
gpt4_70e84552,temporal-reasoning,bm25_cards_hand,1.0,1.0,0.5706417189553201,1.0
gpt4_70e84552,temporal-reasoning,rrf_turn,1.0,1.0,0.6934264036172708,1.0
gpt4_70e84552,temporal-reasoning,rrf_sentence,1.0,1.0,0.5706417189553201,1.0
gpt4_70e84552,temporal-reasoning,rrf_cards_hand,1.0,1.0,0.6934264036172708,1.0
gpt4_70e84552,temporal-reasoning,rrf_cards_m11,1.0,1.0,0.6934264036172708,1.0
gpt4_70e84552,temporal-reasoning,rrf_cards_m13,1.0,1.0,0.6934264036172708,1.0
gpt4_70e84552,temporal-reasoning,rrf_cards_m17,1.0,1.0,0.6934264036172708,1.0
gpt4_70e84552,temporal-reasoning,rrf_turn_route,1.0,1.0,1.0,1.0
gpt4_70e84552,temporal-reasoning,dense_session_mean,,,,1.0
gpt4_70e84552,temporal-reasoning,bm25_session,,,,1.0
a3838d2b,temporal-reasoning,turn,0.3333333333333333,0.5,0.3894141271842883,0.8333333333333334
a3838d2b,temporal-reasoning,sentence,0.16666666666666666,0.5,0.32665167016610913,0.8333333333333334
a3838d2b,temporal-reasoning,cards_hand,0.16666666666666666,0.5,0.38724877043467315,0.6666666666666666
a3838d2b,temporal-reasoning,pos_hand,0.3333333333333333,0.5,0.3761529544118812,0.8333333333333334
a3838d2b,temporal-reasoning,cards_m11,0.16666666666666666,0.5,0.34762911100514515,0.6666666666666666
a3838d2b,temporal-reasoning,pos_m11,0.3333333333333333,0.5,0.3761529544118812,0.8333333333333334
a3838d2b,temporal-reasoning,cards_m13,0.16666666666666666,0.5,0.31339049739370195,0.8333333333333334
a3838d2b,temporal-reasoning,pos_m13,0.3333333333333333,0.5,0.3551755135728451,0.8333333333333334
a3838d2b,temporal-reasoning,cards_m17,0.16666666666666666,0.5,0.32665167016610913,0.8333333333333334
a3838d2b,temporal-reasoning,pos_m17,0.3333333333333333,0.5,0.3428467921378015,0.8333333333333334
a3838d2b,temporal-reasoning,bm25_turn,0.16666666666666666,0.16666666666666666,0.19092086617893467,0.6666666666666666
a3838d2b,temporal-reasoning,bm25_cards_hand,0.16666666666666666,0.16666666666666666,0.30260241349881345,0.5
a3838d2b,temporal-reasoning,rrf_turn,0.16666666666666666,0.3333333333333333,0.24676163983887406,0.8333333333333334
a3838d2b,temporal-reasoning,rrf_sentence,0.16666666666666666,0.5,0.329865324074273,0.8333333333333334
a3838d2b,temporal-reasoning,rrf_cards_hand,0.16666666666666666,0.3333333333333333,0.3936948167222715,0.6666666666666666
a3838d2b,temporal-reasoning,rrf_cards_m11,0.16666666666666666,0.3333333333333333,0.3936948167222715,0.6666666666666666
a3838d2b,temporal-reasoning,rrf_cards_m13,0.16666666666666666,0.3333333333333333,0.2423936099728648,0.8333333333333334
a3838d2b,temporal-reasoning,rrf_cards_m17,0.16666666666666666,0.3333333333333333,0.2423936099728648,0.8333333333333334
a3838d2b,temporal-reasoning,rrf_turn_route,0.3333333333333333,0.5,0.42903378661381625,0.8333333333333334
a3838d2b,temporal-reasoning,dense_session_mean,,,,0.8333333333333334
a3838d2b,temporal-reasoning,bm25_session,,,,0.8333333333333334
gpt4_93159ced,temporal-reasoning,turn,0.3333333333333333,0.6666666666666666,0.617319681505689,1.0
gpt4_93159ced,temporal-reasoning,sentence,0.6666666666666666,0.6666666666666666,0.7653606369886217,0.5
gpt4_93159ced,temporal-reasoning,cards_hand,0.6666666666666666,0.6666666666666666,0.7653606369886217,0.5
gpt4_93159ced,temporal-reasoning,pos_hand,0.6666666666666666,0.6666666666666666,0.7653606369886217,0.5
gpt4_93159ced,temporal-reasoning,cards_m11,0.6666666666666666,0.6666666666666666,0.7039180890341347,0.5
gpt4_93159ced,temporal-reasoning,pos_m11,0.6666666666666666,0.6666666666666666,0.7653606369886217,0.5
gpt4_93159ced,temporal-reasoning,cards_m13,0.6666666666666666,0.6666666666666666,0.7039180890341347,0.5
gpt4_93159ced,temporal-reasoning,pos_m13,0.6666666666666666,0.6666666666666666,0.7653606369886217,0.5
gpt4_93159ced,temporal-reasoning,cards_m17,0.6666666666666666,0.6666666666666666,0.7039180890341347,0.5
gpt4_93159ced,temporal-reasoning,pos_m17,0.6666666666666666,0.6666666666666666,0.7653606369886217,0.5
gpt4_93159ced,temporal-reasoning,bm25_turn,0.6666666666666666,1.0,0.5780136823717549,1.0
gpt4_93159ced,temporal-reasoning,bm25_cards_hand,0.6666666666666666,0.6666666666666666,0.7653606369886217,1.0
gpt4_93159ced,temporal-reasoning,rrf_turn,0.6666666666666666,0.6666666666666666,0.7653606369886217,1.0
gpt4_93159ced,temporal-reasoning,rrf_sentence,0.6666666666666666,0.6666666666666666,0.7653606369886217,1.0
gpt4_93159ced,temporal-reasoning,rrf_cards_hand,0.6666666666666666,0.6666666666666666,0.7653606369886217,1.0
gpt4_93159ced,temporal-reasoning,rrf_cards_m11,0.6666666666666666,0.6666666666666666,0.7653606369886217,1.0
gpt4_93159ced,temporal-reasoning,rrf_cards_m13,0.6666666666666666,0.6666666666666666,0.7653606369886217,1.0
gpt4_93159ced,temporal-reasoning,rrf_cards_m17,0.6666666666666666,0.6666666666666666,0.7653606369886217,1.0
gpt4_93159ced,temporal-reasoning,rrf_turn_route,0.6666666666666666,1.0,0.9134015924715543,1.0
gpt4_93159ced,temporal-reasoning,dense_session_mean,,,,1.0
gpt4_93159ced,temporal-reasoning,bm25_session,,,,0.5
gpt4_2d58bcd6,temporal-reasoning,turn,1.0,1.0,0.6934264036172708,1.0
gpt4_2d58bcd6,temporal-reasoning,sentence,0.5,1.0,0.5912352048230277,1.0
gpt4_2d58bcd6,temporal-reasoning,cards_hand,0.5,1.0,0.48247555939075504,1.0
gpt4_2d58bcd6,temporal-reasoning,pos_hand,0.5,1.0,0.48247555939075504,1.0
gpt4_2d58bcd6,temporal-reasoning,cards_m11,1.0,1.0,0.5437713091520254,1.0
gpt4_2d58bcd6,temporal-reasoning,pos_m11,0.5,1.0,0.5249810332008933,1.0
gpt4_2d58bcd6,temporal-reasoning,cards_m13,0.5,1.0,0.5249810332008933,1.0
gpt4_2d58bcd6,temporal-reasoning,pos_m13,1.0,1.0,0.5437713091520254,1.0
gpt4_2d58bcd6,temporal-reasoning,cards_m17,1.0,1.0,0.5437713091520254,1.0
gpt4_2d58bcd6,temporal-reasoning,pos_m17,0.5,1.0,0.48247555939075504,1.0
gpt4_2d58bcd6,temporal-reasoning,bm25_turn,1.0,1.0,0.8772153153380493,1.0
gpt4_2d58bcd6,temporal-reasoning,bm25_cards_hand,1.0,1.0,0.9197207891481876,1.0
gpt4_2d58bcd6,temporal-reasoning,rrf_turn,1.0,1.0,0.9197207891481876,1.0
