accuracy,accuracy_answered,answer_cached_questions,answer_cost_per_correct_usd,answer_cost_usd,answer_p50_seconds,answer_p95_seconds,answer_tokens_in,answer_tokens_out,answered,binary_scored,cohort,config_sha256,context_budget_tokens,correct,cost_per_correct_basis,dataset,empty_answer_questions,evaluation_cost_usd,exact_match_accuracy,f1_mean,incremental_answer_usd_recorded,incremental_api_usd_recorded,index_llm_usd,index_seconds,index_storage_bytes,indexed_groups,judge,logical_answer_cost_usd,mean_context_tokens,mean_score,mean_score_denominator,questions,reader,requested_questions,retrieval_gold_questions,retrieval_incomplete_evidence_excluded,retrieval_metrics,retrieval_p50_seconds,retrieval_p95_seconds,retrieved,scope,score_label,score_metric,scored,serving_p50_seconds,serving_p95_seconds,source_corpus_bytes,source_groups,source_tokens,source_tokens_complete,status,type,unanswered,unscored,variant,verified_correct_fraction_of_full
0.43822393822393824,0.43822393822393824,5,0.012854091409691642,2.9178787500000025,4.3500096464995295,5.645707850006874,2383105.0,301480.0,518,518,2hop,ea17ffc3550b537776e3b9c8caaf9760fd2c674abcffcc9654235a406fcc8e11,4000,227.0,exact_match,musique,0,0.0,0.43822393822393824,0.5420233138017428,2.8887735000000028,2.8887735000000028,0.0,7.549210499972105,18083724,1,gemini-2.5-flash-lite,2.9178787500000025,3998.9015444015445,0.5420233138017428,518,518,gemini-3.6-flash,518,518,0,"{""all_evidence_at_budget"": 0.4980694980694981, ""evidence_recall_at_budget"": 0.7413127413127413, ""recall_at_10"": 0.6592664092664092, ""recall_at_100"": 0.834942084942085, ""recall_at_5"": 0.583011583011583}",0.037179334030952305,0.048150425110361536,518,full,F1 / exact match,"[""f1""]",518,4.381961478997255,5.683279115182812,7235740,1,1267600.0,True,complete,2hop,0,0,"HippoRAG 2 released 1,000-question sample; shared full sampled corpus",0.43822393822393824
0.40329218106995884,0.40329218106995884,4,0.01489267346938775,1.4594819999999995,4.848909542022739,5.817426679469645,1119556.0,165284.0,243,243,3hop1,ea17ffc3550b537776e3b9c8caaf9760fd2c674abcffcc9654235a406fcc8e11,4000,98.0,exact_match,musique,0,0.0,0.40329218106995884,0.5335391262224959,1.43458875,1.43458875,0.0,7.549210499972105,18083724,1,gemini-2.5-flash-lite,1.4594819999999995,3998.6831275720165,0.5335391262224959,243,243,gemini-3.6-flash,243,243,0,"{""all_evidence_at_budget"": 0.20164609053497942, ""evidence_recall_at_budget"": 0.6460905349794238, ""recall_at_10"": 0.5610425240054869, ""recall_at_100"": 0.7956104252400549, ""recall_at_5"": 0.4458161865569273}",0.03796720801619813,0.048833362467121326,243,full,F1 / exact match,"[""f1""]",243,4.883550834027119,5.851390033937059,7235740,1,1267600.0,True,complete,3hop1,0,0,"HippoRAG 2 released 1,000-question sample; shared full sampled corpus",0.40329218106995884
0.2191780821917808,0.2191780821917808,2,0.02790665625,0.4465065,4.768822084006388,5.570178599806968,339342.0,51200.0,73,73,3hop2,ea17ffc3550b537776e3b9c8caaf9760fd2c674abcffcc9654235a406fcc8e11,4000,16.0,exact_match,musique,0,0.0,0.2191780821917808,0.29245488149597737,0.43407375,0.43407375,0.0,7.549210499972105,18083724,1,gemini-2.5-flash-lite,0.4465065,3999.109589041096,0.29245488149597737,73,73,gemini-3.6-flash,73,73,0,"{""all_evidence_at_budget"": 0.3972602739726027, ""evidence_recall_at_budget"": 0.776255707762557, ""recall_at_10"": 0.6621004566210046, ""recall_at_100"": 0.908675799086758, ""recall_at_5"": 0.5388127853881278}",0.03692908299854025,0.049754199816379685,73,full,F1 / exact match,"[""f1""]",73,4.800782834005076,5.6095486336154865,7235740,1,1267600.0,True,complete,3hop2,0,0,"HippoRAG 2 released 1,000-question sample; shared full sampled corpus",0.2191780821917808
0.3148148148148148,0.3148148148148148,1,0.019724073529411766,0.6706185,5.031185021012789,5.8017768420861096,505828.0,77666.0,108,108,4hop1,ea17ffc3550b537776e3b9c8caaf9760fd2c674abcffcc9654235a406fcc8e11,4000,34.0,exact_match,musique,0,0.0,0.3148148148148148,0.3964908107261273,0.66441675,0.66441675,0.0,7.549210499972105,18083724,1,gemini-2.5-flash-lite,0.6706185,3999.277777777778,0.3964908107261273,108,108,gemini-3.6-flash,108,108,0,"{""all_evidence_at_budget"": 0.046296296296296294, ""evidence_recall_at_budget"": 0.4791666666666667, ""recall_at_10"": 0.3888888888888889, ""recall_at_100"": 0.625, ""recall_at_5"": 0.31712962962962965}",0.03762954199919477,0.050702970387646915,108,full,F1 / exact match,"[""f1""]",108,5.069851875508903,5.841871638045995,7235740,1,1267600.0,True,complete,4hop1,0,0,"HippoRAG 2 released 1,000-question sample; shared full sampled corpus",0.3148148148148148
0.07407407407407407,0.07407407407407407,0,0.083554125,0.16710825,5.140945125021972,5.667079037509393,123436.0,19875.0,27,27,4hop2,ea17ffc3550b537776e3b9c8caaf9760fd2c674abcffcc9654235a406fcc8e11,4000,2.0,exact_match,musique,0,0.0,0.07407407407407407,0.14975394975394976,0.16710825,0.16710825,0.0,7.549210499972105,18083724,1,gemini-2.5-flash-lite,0.16710825,3999.037037037037,0.14975394975394976,27,27,gemini-3.6-flash,27,27,0,"{""all_evidence_at_budget"": 0.0, ""evidence_recall_at_budget"": 0.37962962962962965, ""recall_at_10"": 0.3333333333333333, ""recall_at_100"": 0.6018518518518519, ""recall_at_5"": 0.25}",0.0369163749855943,0.04554700010921806,27,full,F1 / exact match,"[""f1""]",27,5.182890875032172,5.705727075040341,7235740,1,1267600.0,True,complete,4hop2,0,0,"HippoRAG 2 released 1,000-question sample; shared full sampled corpus",0.07407407407407407
0.22580645161290322,0.22580645161290322,0,0.027588,0.193116,4.976826666039415,6.019701083016116,141978.0,23102.0,31,31,4hop3,ea17ffc3550b537776e3b9c8caaf9760fd2c674abcffcc9654235a406fcc8e11,4000,7.0,exact_match,musique,0,0.0,0.22580645161290322,0.26021505376344084,0.193116,0.193116,0.0,7.549210499972105,18083724,1,gemini-2.5-flash-lite,0.193116,3999.4193548387098,0.26021505376344084,31,31,gemini-3.6-flash,31,31,0,"{""all_evidence_at_budget"": 0.0967741935483871, ""evidence_recall_at_budget"": 0.5645161290322581, ""recall_at_10"": 0.45161290322580644, ""recall_at_100"": 0.7903225806451613, ""recall_at_5"": 0.3467741935483871}",0.038528624980244786,0.046494041016558185,31,full,F1 / exact match,"[""f1""]",31,5.006999291013926,6.059431395522552,7235740,1,1267600.0,True,complete,4hop3,0,0,"HippoRAG 2 released 1,000-question sample; shared full sampled corpus",0.22580645161290322
0.30760233918128654,0.30760233918128654,0,0.01952355513307984,5.134694999999998,4.898911041964311,6.015122354414779,3901955.0,588861.0,855,855,anti_stereotypical_pref,11df218c2a1fb06f9d79941faf7473df97cb530f14b710e2e38641b7d3f4b18e,4000,263.0,binary_correct,personamem_v2_128k,0,0.0,,,5.134694999999998,5.134694999999998,0.0,7358.7619748002035,355713371,200,gemini-2.5-flash-lite,5.134694999999998,3999.0,0.30760233918128654,855,855,gemini-3.6-flash,855,0,0,{},0.0669375829747878,0.106469709018711,855,full,MCQ accuracy,"[""mcq""]",855,4.967872499953955,6.100566216890002,117295259,200,23001920.0,True,complete,anti_stereotypical_pref,0,0,text_benchmark_128k_mcq,0.30760233918128654
0.7604961832061069,0.7604961832061069,0,0.007481313989962368,5.962607250000008,4.303241083514877,5.716842033358989,4701233.0,649782.0,1048,1048,ask_to_forget,11df218c2a1fb06f9d79941faf7473df97cb530f14b710e2e38641b7d3f4b18e,4000,797.0,binary_correct,personamem_v2_128k,0,0.0,,,5.962607250000008,5.962607250000008,0.0,7358.7619748002035,355713371,200,gemini-2.5-flash-lite,5.962607250000008,3998.976145038168,0.7604961832061069,1048,1048,gemini-3.6-flash,1048,0,0,{},0.06667237548390403,0.09860826074436772,1048,full,MCQ accuracy,"[""mcq""]",1048,4.368469750013901,5.7904883231356505,117295259,200,23001920.0,True,complete,ask_to_forget,0,0,text_benchmark_128k_mcq,0.7604961832061069
0.198943661971831,0.198943661971831,0,0.0299988384955752,3.3898687499999975,4.8258335209975485,6.081586998346028,2566285.0,390708.0,568,568,health_and_medical_conditions,11df218c2a1fb06f9d79941faf7473df97cb530f14b710e2e38641b7d3f4b18e,4000,113.0,binary_correct,personamem_v2_128k,0,0.0,,,3.3898687499999975,3.3898687499999975,0.0,7358.7619748002035,355713371,200,gemini-2.5-flash-lite,3.3898687499999975,3998.8838028169016,0.198943661971831,568,568,gemini-3.6-flash,568,0,0,{},0.0649628330138512,0.09276884550927206,568,full,MCQ accuracy,"[""mcq""]",568,4.89116350049153,6.143986179598141,117295259,200,23001920.0,True,complete,health_and_medical_conditions,0,0,text_benchmark_128k_mcq,0.198943661971831
0.30186480186480186,0.30186480186480186,0,0.020035059845559842,5.189080499999999,4.917529271013336,6.102706558152567,3891904.0,605374.0,858,858,neutral_preferences,11df218c2a1fb06f9d79941faf7473df97cb530f14b710e2e38641b7d3f4b18e,4000,259.0,binary_correct,personamem_v2_128k,0,0.0,,,5.189080499999999,5.189080499999999,0.0,7358.7619748002035,355713371,200,gemini-2.5-flash-lite,5.189080499999999,3999.0128205128203,0.30186480186480186,858,858,gemini-3.6-flash,858,0,0,{},0.06617016650852747,0.10474454375216737,858,full,MCQ accuracy,"[""mcq""]",858,4.981587749993196,6.158225735856103,117295259,200,23001920.0,True,complete,neutral_preferences,0,0,text_benchmark_128k_mcq,0.30186480186480186
0.3679060665362035,0.3679060665362035,0,0.01576472074468086,2.963767500000002,4.290336499980185,5.900689145521028,2363125.0,317713.0,511,511,sensitive_info,11df218c2a1fb06f9d79941faf7473df97cb530f14b710e2e38641b7d3f4b18e,4000,188.0,binary_correct,personamem_v2_128k,0,0.0,,,2.963767500000002,2.963767500000002,0.0,7358.7619748002035,355713371,200,gemini-2.5-flash-lite,2.963767500000002,3999.1487279843445,0.3679060665362035,511,511,gemini-3.6-flash,511,0,0,{},0.0800801669829525,0.1375489374913741,511,full,MCQ accuracy,"[""mcq""]",511,4.393312375003006,5.9772756670136005,117295259,200,23001920.0,True,complete,sensitive_info,0,0,text_benchmark_128k_mcq,0.3679060665362035
0.32833020637898686,0.32833020637898686,0,0.018288857142857117,3.200549999999996,4.9409902499755844,6.038685258175247,2409300.0,371620.0,533,533,stereotypical_pref,11df218c2a1fb06f9d79941faf7473df97cb530f14b710e2e38641b7d3f4b18e,4000,175.0,binary_correct,personamem_v2_128k,0,0.0,,,3.200549999999996,3.200549999999996,0.0,7358.7619748002035,355713371,200,gemini-2.5-flash-lite,3.200549999999996,3999.1332082551594,0.32833020637898686,533,533,gemini-3.6-flash,533,0,0,{},0.0669915410107933,0.10494076703907919,533,full,MCQ accuracy,"[""mcq""]",533,5.001969541015569,6.103356891602743,117295259,200,23001920.0,True,complete,stereotypical_pref,0,0,text_benchmark_128k_mcq,0.32833020637898686
0.48963317384370014,0.48963317384370014,0,0.012225061074918565,3.7530937499999997,4.873338375007734,6.101523546112003,2804975.0,439830.0,627,627,therapy_background,11df218c2a1fb06f9d79941faf7473df97cb530f14b710e2e38641b7d3f4b18e,4000,307.0,binary_correct,personamem_v2_128k,0,0.0,,,3.7530937499999997,3.7530937499999997,0.0,7358.7619748002035,355713371,200,gemini-2.5-flash-lite,3.7530937499999997,3999.062200956938,0.48963317384370014,627,627,gemini-3.6-flash,627,0,0,{},0.06622208299813792,0.09826830000383772,627,full,MCQ accuracy,"[""mcq""]",627,4.944167000998277,6.164610124606406,117295259,200,23001920.0,True,complete,therapy_background,0,0,text_benchmark_128k_mcq,0.48963317384370014
0.35906432748538014,0.35906432748538014,0,0.016610567589576537,5.099444249999997,4.986109540972393,6.122258216200862,3865764.0,586699.0,855,855,anti_stereotypical_pref,cef4bc2db9559d6402c64e5261a7f9af93193804fb27e811edc381286f8cb410,4000,307.0,binary_correct,personamem_v2_32k,0,0.0,,,5.099444249999997,5.099444249999997,0.0,1982.1299031774397,94458769,200,gemini-2.5-flash-lite,5.099444249999997,3999.1356725146197,0.35906432748538014,855,855,gemini-3.6-flash,855,0,0,{},0.06912449997616932,0.0968444163154345,855,full,MCQ accuracy,"[""mcq""]",855,5.046482833044138,6.198879337194375,37566904,200,6718637.0,True,complete,anti_stereotypical_pref,0,0,text_benchmark_32k_mcq,0.35906432748538014
0.7614503816793893,0.7614503816793893,0,0.007400528195488725,5.905621500000002,4.17601920850575,5.779147441647365,4665117.0,641809.0,1048,1048,ask_to_forget,cef4bc2db9559d6402c64e5261a7f9af93193804fb27e811edc381286f8cb410,4000,798.0,binary_correct,personamem_v2_32k,0,0.0,,,5.905621500000002,5.905621500000002,0.0,1982.1299031774397,94458769,200,gemini-2.5-flash-lite,5.905621500000002,3999.2156488549617,0.7614503816793893,1048,1048,gemini-3.6-flash,1048,0,0,{},0.06824106199201196,0.10307809596415608,1048,full,MCQ accuracy,"[""mcq""]",1048,4.247359770000912,5.848345950321527,37566904,200,6718637.0,True,complete,ask_to_forget,0,0,text_benchmark_32k_mcq,0.7614503816793893
0.2323943661971831,0.2323943661971831,0,0.02535323295454544,3.3466267499999978,5.004233395506162,6.235696060306509,2526244.0,387185.0,568,568,health_and_medical_conditions,cef4bc2db9559d6402c64e5261a7f9af93193804fb27e811edc381286f8cb410,4000,132.0,binary_correct,personamem_v2_32k,0,0.0,,,3.3466267499999978,3.3466267499999978,0.0,1982.1299031774397,94458769,200,gemini-2.5-flash-lite,3.3466267499999978,3999.012323943662,0.2323943661971831,568,568,gemini-3.6-flash,568,0,0,{},0.06795339551172219,0.09173657278588507,568,full,MCQ accuracy,"[""mcq""]",568,5.077137667016359,6.306307658005971,37566904,200,6718637.0,True,complete,health_and_medical_conditions,0,0,text_benchmark_32k_mcq,0.2323943661971831
0.331002331002331,0.331002331002331,0,0.018176941901408457,5.162251500000002,5.072355832991889,6.045983283125679,3859012.0,604798.0,858,858,neutral_preferences,cef4bc2db9559d6402c64e5261a7f9af93193804fb27e811edc381286f8cb410,4000,284.0,binary_correct,personamem_v2_32k,0,0.0,,,5.162251500000002,5.162251500000002,0.0,1982.1299031774397,94458769,200,gemini-2.5-flash-lite,5.162251500000002,3998.865967365967,0.331002331002331,858,858,gemini-3.6-flash,858,0,0,{},0.06773389549925923,0.09756330189993602,858,full,MCQ accuracy,"[""mcq""]",858,5.140209354023682,6.1134142580907795,37566904,200,6718637.0,True,complete,neutral_preferences,0,0,text_benchmark_32k_mcq,0.331002331002331
0.3796477495107632,0.3796477495107632,0,0.015191304123711346,2.947113000000001,4.262017583008856,5.923649666481651,2334129.0,319071.0,511,511,sensitive_info,cef4bc2db9559d6402c64e5261a7f9af93193804fb27e811edc381286f8cb410,4000,194.0,binary_correct,personamem_v2_32k,0,0.0,,,2.947113000000001,2.947113000000001,0.0,1982.1299031774397,94458769,200,gemini-2.5-flash-lite,2.947113000000001,3999.463796477495,0.3796477495107632,511,511,gemini-3.6-flash,511,0,0,{},0.0817804160178639,0.15138808300253004,511,full,MCQ accuracy,"[""mcq""]",511,4.352667750034016,6.0217442294815555,37566904,200,6718637.0,True,complete,sensitive_info,0,0,text_benchmark_32k_mcq,0.3796477495107632
0.3789868667917448,0.3789868667917448,0,0.015737431930693074,3.1789612500000013,5.117868417000864,6.114665516419336,2389650.0,369793.0,533,533,stereotypical_pref,cef4bc2db9559d6402c64e5261a7f9af93193804fb27e811edc381286f8cb410,4000,202.0,binary_correct,personamem_v2_32k,0,0.0,,,3.1789612500000013,3.1789612500000013,0.0,1982.1299031774397,94458769,200,gemini-2.5-flash-lite,3.1789612500000013,3998.932457786116,0.3789868667917448,533,533,gemini-3.6-flash,533,0,0,{},0.06713220896199346,0.09361345001962032,533,full,MCQ accuracy,"[""mcq""]",533,5.183086916047614,6.175607574835885,37566904,200,6718637.0,True,complete,stereotypical_pref,0,0,text_benchmark_32k_mcq,0.3789868667917448
0.5231259968102073,0.5231259968102073,0,0.01139857774390244,3.7387335000000004,4.929508084023837,6.059059725207043,2793763.0,438243.0,627,627,therapy_background,cef4bc2db9559d6402c64e5261a7f9af93193804fb27e811edc381286f8cb410,4000,328.0,binary_correct,personamem_v2_32k,0,0.0,,,3.7387335000000004,3.7387335000000004,0.0,1982.1299031774397,94458769,200,gemini-2.5-flash-lite,3.7387335000000004,3999.323763955343,0.5231259968102073,627,627,gemini-3.6-flash,627,0,0,{},0.06839250004850328,0.1015205249073915,627,full,MCQ accuracy,"[""mcq""]",627,5.002809834026266,6.136037045699776,37566904,200,6718637.0,True,complete,therapy_background,0,0,text_benchmark_32k_mcq,0.5231259968102073
